Cartogip,ID Cartogip,GeoNetwork,ID GeoNetwork
ddtm47 - Campings,919,PREF_33 - Gironde : Campings à risque,91baedd1-0851-4043-813c-a89ba86e2f62
crpf - CETEF Divers,1150,CRPF - Modèle CRPF,81c02472-99d8-411c-90a8-98479f3c4180
CADASTRE France,1135,CC_PAYS_FOYEN - Communauté de Communes du Pays Foyen : Cadastre,e9f68fbb-c7b2-4f63-b2e0-be3aad2fa0a2
crpf - CETEF Eclaircie,1151,CRPF - Modèle CRPF,81c02472-99d8-411c-90a8-98479f3c4180
crpf - CETEF Régénération,1152,CRPF - Modèle CRPF,81c02472-99d8-411c-90a8-98479f3c4180
ddt - Points routiers,1177,DREAL2 - Aquitaine : Les immatriculations de véhicules neufs dans l'année Tracteurs routiers,37170e68-73fe-4f0f-a033-a86e501071f9
bdtopo - Voies,1183,DREAL2 - Aquitaine : Le transport de marchandises (nouvelle série) Quantité de marchandises (trafic international) sortantes tous modes de transport (rail, voies navigables, routes),121f998b-7a55-491b-92ab-7a2271b4964f
Mers et océans,1219,SMEGREG - Blondie MIRAD/EGID - La consommation et les usages domestiques de l'eau dans le Pays Coeur entre deux Mers,e709c981-d48a-47e6-b75f-3a96fd2c4a91
bdtopo - Eau de surface,1186,SMEGREG - BGRM - Contribution à la caractérisation des relations entre eau souterraine, eau de surface et écosystèmes terrestres associés en lien avec la DCE,e287027a-99eb-4c6f-92db-234607f4721d
bdtopo - Nationales,1213,CD47 - Lot-et-Garonne : Réserves Naturelles Nationales (RNN),97bac11b-551f-421b-b5ce-61fd8b2d7995
novaqt - Entreprises novaqt,1246,INSEE - Aquitaine : répertoire des entreprises et des établissements SIRENE : créations d'activités économiques en 2012,c680c0da-56a0-439b-a4b6-1f3db2443d67
bdtopo - Autoroutes,1249,Cartes de bruit  sur les autoroutes : Zonages dont le niveau sonore (jour, soir, nuit)   &gt; 62 décibels dans le département des Landes,fr-120066022-jdd-c30477f7-753c-4869-a992-56388cf3d4b2
crpf - Extraction outil saisie crpf,1318,CRPF - Modèle CRPF,81c02472-99d8-411c-90a8-98479f3c4180
crpf - Sylvafaune,1416,CRPF - Modèle CRPF,81c02472-99d8-411c-90a8-98479f3c4180
bdtopo - Routes,1422,DDT_47 - Lot-et_Garonne :  Routes à Grande Circulation,1a5a4a5c-f73e-4a1b-9ad3-16273b13e9d8
crpf - Compensation : parcelles validées par la DDT(M),1564,CRPF - Modèle CRPF,81c02472-99d8-411c-90a8-98479f3c4180
crpf - Compensation : parcelles intégrées dans un dossier,1565,CRPF - Modèle CRPF,81c02472-99d8-411c-90a8-98479f3c4180
geofla - Arrondissements,1578,RAUDIN2 - France : Fonds Cartographiques Arrondissements 2008,04cbbb59-c886-4aa8-a5d7-47256f38dda3
crpf - Non renseigné,1582,CRPF - Modèle CRPF,81c02472-99d8-411c-90a8-98479f3c4180
geofla - Cantons,1589,CRA - Aquitaine : Carte des nouveaux cantons suite au redécoupage cantonal pour 2015,49d8a7b9-2b62-40b9-b37c-132d61a2af04
crpf - Outil de saisie - édition,1592,CRPF - Modèle CRPF,81c02472-99d8-411c-90a8-98479f3c4180
rff - Passages à niveau,1605,SMEGREG - - Construction de deux passages souterrains en gares de la Teste deBuch et Gujan-Mestras,63e22ad0-690f-498c-8e41-c5a78ff889cd
Référentiel SDIS33 (maj 02/05/2017),1634,LOGOSDIS331 - Modèle SDIS33,092bc873-4d42-41e8-a280-5df1e98db638
bdtopo - Préfectures,1824,SMEGREG - Préfectures Côte d'Armor &amp; du Finistère - Le forage en Bretagne,bb3f08b9-09d5-4fc2-802c-f361fce1d333
crpf - Placette ICE,1830,CRPF - Modèle CRPF,81c02472-99d8-411c-90a8-98479f3c4180
crpf - Pinaster : Conservation Pin-Feuillus,1985,CRPF - Modèle CRPF,81c02472-99d8-411c-90a8-98479f3c4180
crpf - Pin maritime 5 à 10 ans,2039,CRPF - Modèle CRPF,81c02472-99d8-411c-90a8-98479f3c4180
crpf - Coupes Rases récentes,2040,CRPF - Modèle CRPF,81c02472-99d8-411c-90a8-98479f3c4180
crpf - Pin maritime 40 et +,2041,CRPF - Modèle CRPF,81c02472-99d8-411c-90a8-98479f3c4180
crpf - Habitat naturel,2052,CRPF - Modèle CRPF,81c02472-99d8-411c-90a8-98479f3c4180
crpf - Peuplements feuillus,2057,CRPF - Modèle CRPF,81c02472-99d8-411c-90a8-98479f3c4180
crpf - Pin maritime 0 à 5 ans,2058,CRPF - Modèle CRPF,81c02472-99d8-411c-90a8-98479f3c4180
crpf - Pin maritime 10 à 40 ans,2059,CRPF - Modèle CRPF,81c02472-99d8-411c-90a8-98479f3c4180
Vue aérienne CUB 2008,134,Image aérienne 2010,5407c657-92d1-31b4-fd2e-d842aa10ccae
pompier - Groupement,178,ENSAP - TPFE - Groupement d'habitation à Soyaux (Charente),5c64dd30-9bbe-437e-b2b9-ea4b1c4a27dc
cadastre - Section,207,CC_PAYS_FOYEN - Communauté de Communes du Pays Foyen : Cadastre,e9f68fbb-c7b2-4f63-b2e0-be3aad2fa0a2
Ortho 65 2010,445,IFN - Lot-et-Garonne : Bd Ortho 2015 (50cm/sol),2683621a-eed8-4a5f-a25f-0e3c6f35042f
Site inscrit,534,SMEGREG - Safege -  Site de Cap de Bos (St Médard en Jalles),d2fa7ce5-ba1b-46e1-ab5c-532796edc68f
eau - Liste 1 provisoire,561,SMEGREG - CABINET MERLIN - Annexes du rapport provisoire n°3,4cae0c71-283c-4623-9763-9b7a5cd33688
Commune Loi Littoral,890,CRA - Littoral Aquitain : Gisement houlomoteur offshore,deb38841-aa37-49cc-8dac-48eb52e79df6
pompier - Puisards,923,LOGOSDIS331 - Gironde : Répartition des puisards d'aspiration,0ca17f84-aad7-4b27-b9c9-aa07d1a82930
pompier - Réservoirs,925,SMEGREG - BRGM - Gestion des eaux souterraines en région Aquitaine-Géologie et hyrogéologie des réservoirs plio-quaternaires dans le secteur du bassin d'Arcachon,62356f5d-0556-4691-a368-3a1dfbdc9254
eau - Liste 2 provisoire,942,SMEGREG - CABINET MERLIN - Annexes du rapport provisoire n°3,4cae0c71-283c-4623-9763-9b7a5cd33688
sdis - Accès CH,1102,LOGOSDIS331 - Gironde : Localisation des accès fluviaux dans le cadre des secours,63e6f455-c8cb-4b37-b7a9-7ae30365ccd9
pompier - Feux,1736,LOGOSDIS401 - Landes : Contour des feux de forêt supérieur à 5 ha,6bc7f293-b0ab-49ac-bb7f-305631c19fe8
cadastre - Section,1913,CC_PAYS_FOYEN - Communauté de Communes du Pays Foyen : Cadastre,e9f68fbb-c7b2-4f63-b2e0-be3aad2fa0a2
cadastre - Section,1937,CC_PAYS_FOYEN - Communauté de Communes du Pays Foyen : Cadastre,e9f68fbb-c7b2-4f63-b2e0-be3aad2fa0a2
pompier - Hydrants,1960,LOGOSDIS331 - Gironde : Répartition des hydrants,686e1137-1bcb-4371-9f2e-faf6f5a85365
pompier - Alimentation en eau,1973,SMEGREG - SOGERLEC SUD-OUEST - Alimentation en eau des zones industrielles du nord de bordeaux et sauvegarde de la nappe Eocène,81f3cdc0-71f4-4d17-941a-a93527379023
ars - Services de psychiatrie,514,ENSAP - TPFE - Architecture et psychiatrie,f05c3cad-ba60-4385-83d2-09ee13413cf3
ars - Services de dialyses,517,SMEGREG - ASTEE - Guide méthodologique d'évaluation des émissions de gaz à effet de serre des services de l'eau et de l'assainissement,54902b6d-43d9-4257-b4a4-02caa03fcc91
Reserves biologiques,525,ONF - Aquitaine : Réserves Biologiques,81ba189d-992a-4241-89d5-94a5f84d510b
collecte - Lieu-Dit,559,SMEGREG - E.U.R.L MARSAC-BERNEDE - Suivi de la nappe de l'oligocène. Réalisation d'un piézometre FSMJ Lieu-dit ""Tournay""-Saint Médard en Jalles (33) (N° BSS08027x0153),6dd35fe2-b2fe-49b3-84a2-c044c26644d3
rpg - Parcelles PAC 2012,684,BXM - Parcelles issues du plan cadastral DGFiP sur Bordeaux Métropole,6de87423-7f1a-4563-8841-61e79597b2aa
ars - Services de médecine,819,SMEGREG - ASTEE - Guide méthodologique d'évaluation des émissions de gaz à effet de serre des services de l'eau et de l'assainissement,54902b6d-43d9-4257-b4a4-02caa03fcc91
ars - Services de chirurgie,821,ARS - Aquitaine : Etablissements de santé - Chirurgie,5d8ea03c-54ec-4adc-b213-750f85f616b6
ars - Services de surveillance,833,SMEGREG - AFNOR - Forage d'eau et de géothermie, réalisation, suivi et abandon f'ouvrages de captage ou de surveillance des eaux souterraines réalisés par forage,265b7e78-5979-42b3-97b2-6dcb92df15e3
ars - Services de réanimation,904,ENSAP - TPFE - Réanimation du casino de St-Jean-de-Luz,8c7a17ef-e60e-4ae3-ac01-e1f2b045f71b
Sentiers littoraux,1221,DREAL2 - Aquitaine : Occupation du territoire dans les cantons littoraux(CORINE Land Cover 1990 et 2000) Surface des espaces verts artificialisés non agricoles des cantons littoraux (14),2a8026ac-c66e-46bb-8938-9e5b07210f4e
wms_externe - WMS-Raster-Géoportail - BD ORTHO®,1618,BD Carthage,a1249f14-0c2d-0f54-01b3-c6fa698187c6
cadastre - Sections,1745,CC_PAYS_FOYEN - Communauté de Communes du Pays Foyen : Cadastre,e9f68fbb-c7b2-4f63-b2e0-be3aad2fa0a2
rpg - Parcelles PAC 2012,2037,BXM - Parcelles issues du plan cadastral DGFiP sur Bordeaux Métropole,6de87423-7f1a-4563-8841-61e79597b2aa
Vues aériennes 2012,37,Photographies aériennes obliques à basse altitude sur le Bassin d'Arcachon,e7e733d2-bf61-4993-8615-7b0339c544f3
batiments - Préfectures,221,SMEGREG - Préfectures Côte d'Armor &amp; du Finistère - Le forage en Bretagne,bb3f08b9-09d5-4fc2-802c-f361fce1d333
ppi - PPI Blaye - buffer 2km,236,ENSAP - TPFE - Blaye,be46c512-b162-4bb9-a681-047a0f9c9865
Vues aériennes 2009,238,Photographies aériennes obliques à basse altitude sur le Bassin d'Arcachon,e7e733d2-bf61-4993-8615-7b0339c544f3
Plan UEFA 2016,272,PREF_33 - Gironde : Plan Communal de Sauvegarde (PCS),9f1024c9-2096-456f-9888-24170eedd240
Parcs nationaux,521,Nettoyage des parcs ostréicoles du Banc de la Matelle : état initial et étude d’impact,63eca481-66d4-4643-8ec0-124a7a5832df
bdtopo - Réservoirs d'eau,1178,Cours d'eau réservés,c169af70-027d-11de-97dd-001517506978
sdis - Animation,1210,LOGOSDIS64 - Modèle SDIS 64 (mini-fiche),d1ee3857-6f75-4457-8ded-4446ef326d6d
Vues aériennes 2012,1323,Photographies aériennes obliques à basse altitude sur le Bassin d'Arcachon,e7e733d2-bf61-4993-8615-7b0339c544f3
rff - Traversées pietonnes,1624,SMEGREG - - Traitement de deux anomalies des traversées de la canalisation DN 250 St Médard en Jalles/Ludon Médoc sous la Jalle d'Eysines et la Jalle du Taillan sur le territoire de la commune de Taillan Médoc,a6104d7e-f3c1-4306-9262-9b5ca8855949
ddpp - Etablissements CPMM,1843,ARS - Aquitaine : Etablissements de santé - Surveillance continue,84b1c206-9c34-4dab-9452-2b52fbfd4400
ddpp - Etablissements RPMM,1855,ARS - Aquitaine : Etablissements de santé - Surveillance continue,84b1c206-9c34-4dab-9452-2b52fbfd4400
gip_atgeri - Arrondissements,17,RAUDIN2 - France : Fonds Cartographiques Arrondissements 2008,04cbbb59-c886-4aa8-a5d7-47256f38dda3
pompier - PK du dispositif littoral,113,OCA - Modèle littoral,91ce972c-5c19-4ebc-8eb1-bf3d3c596996
pompier - Zones noires,127,Zones de compétence en AEP,fr-120066022-jdd-e2a5e30a-8766-454e-bf4d-dc18aa2e548a
gip_atgeri - Arrondissements,155,RAUDIN2 - France : Fonds Cartographiques Arrondissements 2008,04cbbb59-c886-4aa8-a5d7-47256f38dda3
ocs_bdcarto - marais salant,166,ENSAP - TPFE - Le marais,7a8891dd-a20b-43ab-91b0-9b1bba7efdf5
ppi - PPI Blaye - buffer 20km,232,ENSAP - TPFE - Blaye,be46c512-b162-4bb9-a681-047a0f9c9865
ppi - PPI Blaye - buffer 10km,235,ENSAP - TPFE - Blaye,be46c512-b162-4bb9-a681-047a0f9c9865
gip_atgeri - Zonage classé en Loi Littoral,267,OCA - Modèle littoral,91ce972c-5c19-4ebc-8eb1-bf3d3c596996
sdis - Points eau artificiels,394,CD64 - Points utilitaires,9236f1ec-9968-488e-adb0-609043cf0bdd
ocs_bdcarto - culture / prairie,435,ENSAP - TPFE - Culture du jeu,3930c0c6-8ea9-426b-b6b5-461212e9d2fd
Orthophoto Biarritz,484,CASAGEC - Commune de Biarritz : Gestion intégrée des plages et du SIAZIM 2007-2011 (modèle numérique),89e54ce7-42c0-4f5d-bf9f-e3ce01aa097e
pompier - Chateaux d'eau forestiers,704,Masse d'eau Plan d'eau,03cc00cd-5de6-4d4c-a4bc-5a0080a8584e
ars - Services d'urgences,820,SMEGREG - ASTEE - Guide méthodologique d'évaluation des émissions de gaz à effet de serre des services de l'eau et de l'assainissement,54902b6d-43d9-4257-b4a4-02caa03fcc91
raster - Relief MNT,828,IFN - Aquitaine : Relief (MNT),deec8bbb-0ae6-4775-9801-150babc0db9d
pompier - Buffer 200m Prises d'eau,879,Masse d'eau Plan d'eau,03cc00cd-5de6-4d4c-a4bc-5a0080a8584e
pompier - Prises d'eau,881,Masse d'eau Plan d'eau,03cc00cd-5de6-4d4c-a4bc-5a0080a8584e
pompier - Chateaux d'eau AEP,924,Masse d'eau Plan d'eau,03cc00cd-5de6-4d4c-a4bc-5a0080a8584e
pompier - Prises d'eau,927,Masse d'eau Plan d'eau,03cc00cd-5de6-4d4c-a4bc-5a0080a8584e
pgsd - Méthode 1a - Proximité route goudronnée,1128,ENSAP - TPFE - Sur la route,ec2cc603-c3e7-4189-913e-57445d5a44fb
Orthophoto Marmande,1200,ENSAP - TPFE - Proposition d'évolution de la plaine de la Fihlole à Marmande,b8b6ed20-8421-4a4e-81c3-8612d1c26342
pgsd - Dépôt existant,1308,RFF - Aquitaine et Poitou-Charentes : Réseau ferré existant,161ef83e-1dd6-419b-b14b-fdca965d9e54
pgsd - Dépôt existant,1317,RFF - Aquitaine et Poitou-Charentes : Réseau ferré existant,161ef83e-1dd6-419b-b14b-fdca965d9e54
wms_externe - Village du Marathon de Bordeaux,1494,ENSAP - TPFE - Bordeaux,236926bb-8e99-43d0-90fd-373a512cffae
wms_externe - ROUTE ADRESSE,1575,ENSAP - TPFE - Sur la route,ec2cc603-c3e7-4189-913e-57445d5a44fb
pompier - Zones noires,1777,Zones de compétence en AEP,fr-120066022-jdd-e2a5e30a-8766-454e-bf4d-dc18aa2e548a
ppi - Centrales nucleaires,1848,DREAL2 - Aquitaine : Centrales thermiques et réseaux de chaleur Consommation de combustibles fossiles dans les réseaux de chaleur,9539f2e0-0def-46ca-821a-0cdbe3c7c2bb
ddpp - Elevages de porcs,1860,CA64 - Pyrénées-Atlantiques : Elevages par commune,1973668e-5009-4c07-a7ae-e3a86c3c62db
wms_externe - Vue aérienne 2004-2008,1884,Image aérienne 2010,5407c657-92d1-31b4-fd2e-d842aa10ccae
sidpc - Zone de surveillance,1909,SMEGREG - AFNOR - Forage d'eau et de géothermie, réalisation, suivi et abandon f'ouvrages de captage ou de surveillance des eaux souterraines réalisés par forage,265b7e78-5979-42b3-97b2-6dcb92df15e3
pompier - Moyens intervention aérienne,2001,Image aérienne 2010,5407c657-92d1-31b4-fd2e-d842aa10ccae
pompier - Moyens non SP,2002,SMEGREG - GEOLAB - Lyonnaise des eaux zone Sud  -Ouest centre moyens techniques,2ce96488-058e-42fa-b5e0-105a6410cef7
pompier - Moyens intervention aérienne,2013,Image aérienne 2010,5407c657-92d1-31b4-fd2e-d842aa10ccae
pompier - Moyens non SP,2017,SMEGREG - GEOLAB - Lyonnaise des eaux zone Sud  -Ouest centre moyens techniques,2ce96488-058e-42fa-b5e0-105a6410cef7
Pyramide France Raster,49,IFN - France : GEOFLA®,1ccf5f24-2007-43d6-a605-9310e273fd8f
SCAN25 Topographique FRANCE,60,IFN - France : GEOFLA®,1ccf5f24-2007-43d6-a605-9310e273fd8f
sdis_tdf - Tour de France 2017 Etape 11 Ponctuel,102,IFN - France : GEOFLA®,1ccf5f24-2007-43d6-a605-9310e273fd8f
bdtopo - Lim. Administratives,108,IFN - Aquitaine : BD CARTO® OCS Thème Unités Administratives - Version 3.1,fed6e6bf-74a7-4505-b1d0-907414efc871
patrimoine_culturel - Musée de France,174,IFN - France : GEOFLA®,1ccf5f24-2007-43d6-a605-9310e273fd8f
ocs_bdcarto - eau libre,202,ENSAP - PFE - Centre de création libre aux abattoirs de Bordeaux,46112341-5205-407a-8fb8-6432d491b209
sdis - Tracé Tour de France 2014,304,IFN - France : GEOFLA®,1ccf5f24-2007-43d6-a605-9310e273fd8f
PHOTO AERIENNE France,392,IFN - France : GEOFLA®,1ccf5f24-2007-43d6-a605-9310e273fd8f
eau - BCAE Cours eau bandes enherbees,467,Masse d'eau cours d'eau,dc774211-1494-4a6a-aad2-b4289a7b7101
formation - test sn buffer,471,CRA - Atlas régional de la Région Nouvelle-Aquitaine
&lt;.06.&gt; Formation initiale,81e3cd64-c59a-40a8-8347-d566aa8b15f3
ars - Services d'hospitalisations à domicile,518,PGB - Pays du Grand Bergeracois: services au public,e8979cef-8ebd-4ae8-b1f2-602c741df75c
ars - Services de médecine préventive,519,PGB - Pays du Grand Bergeracois: services au public,e8979cef-8ebd-4ae8-b1f2-602c741df75c
pompier - Numéro REE,537,BXM - Flèches de rattachement d'un numéro à la parcelle correspondante issues du plan cadastral DGFiP sur Bordeaux Métropole,e5488800-afd1-4746-99cf-da331d5516d2
politiques_publiques - Protéger et valoriser l'atout environnemental de l'Aquitaine,721,CRALPC - L'Aquitaine vue du ciel,7e513850-e1fe-4d59-832e-dbefd9e30d23
ocs_bdcarto - forêt,738,LOGOSDIS401 - Landes : Contour des feux de forêt supérieur à 5 ha,6bc7f293-b0ab-49ac-bb7f-305631c19fe8
eau - BCAE Global Arrêtés,818,Aquitaine : Arrêtés Préfectoraux de Protection de Biotope (APPB),fr-120066022-jdd-d8eeb8da-cb1e-4f42-bf13-5d68b745fc1b
ars - Services de néonatalogie,829,PGB - Pays du Grand Bergeracois: services au public,e8979cef-8ebd-4ae8-b1f2-602c741df75c
ars - Services d'obstétrique,830,PGB - Pays du Grand Bergeracois: services au public,e8979cef-8ebd-4ae8-b1f2-602c741df75c
bdtopo - Cours eau permanent,866,Masse d'eau cours d'eau,dc774211-1494-4a6a-aad2-b4289a7b7101
ddtm47 - Ecluses 47,930,SDEE47 - Modèle SDEE 47,7216fd18-0068-462a-a276-d09821edd7be
bdtopo - Cours eau non permanent,1033,Masse d'eau cours d'eau,dc774211-1494-4a6a-aad2-b4289a7b7101
sdis_tdf - Tour de France 2014 Etapes 18, 19 et 20,1099,IFN - France : GEOFLA®,1ccf5f24-2007-43d6-a605-9310e273fd8f
sdis_tdf - Tour de France 2014 Gendarme,1108,IFN - France : GEOFLA®,1ccf5f24-2007-43d6-a605-9310e273fd8f
sdis_tdf - Tour de France 2014 PK course,1109,IFN - France : GEOFLA®,1ccf5f24-2007-43d6-a605-9310e273fd8f
sdis_tdf - Tour de France 2014 CG,1110,IFN - France : GEOFLA®,1ccf5f24-2007-43d6-a605-9310e273fd8f
ars - Services de soins intensifs,1111,PGB - Pays du Grand Bergeracois: services au public,e8979cef-8ebd-4ae8-b1f2-602c741df75c
sdis_tdf - Tour de France 2014 SDIS,1113,IFN - France : GEOFLA®,1ccf5f24-2007-43d6-a605-9310e273fd8f
sdis_tdf - Tour de France 2014 Cisaillement,1114,IFN - France : GEOFLA®,1ccf5f24-2007-43d6-a605-9310e273fd8f
bdtopo - Bati remarquable,1184,CD64 - Site géologique remarquable,158e8186-467e-4921-91b0-8a8598e1f6e9
bdtopo - Bati industriel,1193,LOGOSDIS64 - Pyrénées-Atlantiques: PAI industriel et commercial,a52c3c17-65ce-405b-9cc7-1163ada59d73
wms_externe - Test gwc,1253,ATD24 - Test PMAUDUIT #368,decd0987-c63a-4709-831d-25669c98a96b
dfci - Autres postit dfci,1255,CRA - Nouvelle-Aquitaine : PNR et autres espaces protégés (métadonnée en cours),4efca817-b7a0-46da-a22a-2e99b5661df8
carmen - Site classé,1327,SYSDAU1 - Aire Métropolitaine Bordelaise : Terroir viticole à enjeu classé en espace naturel majeur,d30a3d26-bc2a-4c26-8a9b-27dd595d4f4d
Plan STADE UEFA 2016,1425,Masse d'eau Plan d'eau,03cc00cd-5de6-4d4c-a4bc-5a0080a8584e
Plan SECU UEFA 2016,1426,Masse d'eau Plan d'eau,03cc00cd-5de6-4d4c-a4bc-5a0080a8584e
wms_externe - Végétation,1560,EPIDROPT1 - Dordogne et Lot-et-Garonne : végétation aquatique de la ripisylve du Dropt,e4499455-94b3-4cc9-b0b1-58648369d753
wms_externe - Bâtiments,1561,LOGOSDIS401 - Landes : Identification des bâtiments localisés dans le cadre de la gestion des risques,753885cd-3463-46c4-946c-cd9520029526
wms_externe - Administratif,1568,SMEGREG - - Complement administratif études environnementales,f9a476cb-f2bf-4c68-9f70-169ddb4ec5c4
wms_externe - Hydrographie,1569,UNIV_BDX3 - Hydrographie sur le territoire du PNR des Landes de Gascogne,2adc1895-eb3d-43cf-bfdf-3a1658c4b4ca
wms_externe - Orographie,1570,LOGOSDIS64 - Pyrénées-Atlantiques: PAI orographie,bd4cacc1-060e-49ff-9eb0-7039eba9801f
raster - Plan FOREXPO 2016,1711,Masse d'eau Plan d'eau,03cc00cd-5de6-4d4c-a4bc-5a0080a8584e
raster - Plan Garorock 2016,1716,Masse d'eau Plan d'eau,03cc00cd-5de6-4d4c-a4bc-5a0080a8584e
raster - Plan Garorock 2016 v2,1730,Masse d'eau Plan d'eau,03cc00cd-5de6-4d4c-a4bc-5a0080a8584e
mobile - Relevé DECI,1734,PGB - Pays du Grand Bergeracois : Carte d'état de la couverture téléphonique mobile du Pays du Grand Bergeracois,c8e8e745-c79c-46f7-9be8-5ff7a22de270
onf - Point de rencontre DGAEM,1782,ENSAP - TPFE - Rencontre avec un territoire, histoire de vies, histoire d'envies.,ad4446af-b4ed-4f9c-9bfe-73b3bc9b2cf4
wms_externe - Cadastre,1798,CC_PAYS_FOYEN - Communauté de Communes du Pays Foyen : Cadastre,e9f68fbb-c7b2-4f63-b2e0-be3aad2fa0a2
ddpp - Elevages de bovins,1811,CA64 - Pyrénées-Atlantiques : Elevages par commune,1973668e-5009-4c07-a7ae-e3a86c3c62db
ddpp - Abattoirs agréés,1817,ENSAP - PFE - Réhabilitation de la halle des abattoirs de Bordeaux,846ceac5-689c-4719-905c-93d90b5c31ad
ddpp - Elevages canins,1840,CA64 - Pyrénées-Atlantiques : Elevages par commune,1973668e-5009-4c07-a7ae-e3a86c3c62db
sdis_tdf - Tour de France 2017 Etape 10,2051,IFN - France : GEOFLA®,1ccf5f24-2007-43d6-a605-9310e273fd8f
sdis_tdf - Tour de France 2017 Etape 11,2054,IFN - France : GEOFLA®,1ccf5f24-2007-43d6-a605-9310e273fd8f
pompier - Feux 2015,6,LOGOSDIS401 - Landes : Contour des feux de forêt supérieur à 5 ha,6bc7f293-b0ab-49ac-bb7f-305631c19fe8
departement40 - ZPENS des Landes,22,IFN - Landes : SCAN 50®,131832a7-edf8-4f3a-9e4e-86a30399453c
bdtopo - Lieux de culte,92,SMEGREG - - Etat des connaissances des nappes profondes à fin 1998 (état des lieux techniques),f8c24153-b3d3-4a99-91f8-564c078458ae
etudes - Périmètres d études,107,Périmètres des pays en Charente,fr-120066022-jdd-da0fe39f-915c-4c2e-b0d8-ea292dbb2d6c
pompier - Opérationnel SDIS,175,CASAGEC - Commune de Saint-Jean-de-Luz : Modèle de houle opérationnel sur la baie,3738baee-8176-4add-8124-bd78043a589b
pompier - DECI Archives,224,Ensemble des ouvrages présents sur le littoral rocheux aquitain pour lesquels il existe des archives documentaires (points),E2_Ouvrages_Archivesdocumentaires
pompier - Zone tampon,357,Tampon de 75 m autour des tronçons du réseau à grande circulation de la Corrèze,fr-120066022-jdd-be7a617f-895f-42e6-9f79-16d1127afd5d
xynthia - Vols de reconnaissance,466,SMEGREG - - Déclaration forages reconnaissance Le Pian,7281715d-75cf-4463-a0cc-936e80b4b82d
pompier - Feux 2014,475,LOGOSDIS401 - Landes : Contour des feux de forêt supérieur à 5 ha,6bc7f293-b0ab-49ac-bb7f-305631c19fe8
pompier - Zone de 1er Appel,718,LOGOSDIS331 - Gironde : Répartition des secteurs de premier appel,e12e6439-7214-40c6-99d9-254f9cc3a0b9
bdtopo - Bdtopo troncons hydrographiques,804,BD Carthage / Tronçons hydrographiques,5479d859-3f77-d794-4985-73bec5118306
dfci - Dégradations,842,LOGOSDIS471 - Lot-et-Garonne : Réseaux des pistes forestières de DFCI (Défense des Forêts contre l'Incendie),59fbdf2a-b45d-4c07-9adb-8ee17381929f
pompier - Forages DFCI,896,SMEGREG - HYDROFORAGE - Réalisation de forages et pompages d'essai,809c6574-cefc-44c7-b278-00c990256a5a
pompier - Historique DECI,897,SMEGREG - J-L Valat - A. Ouzoulias - Le service des eaux de l'agglomération bordelaise - historique de l'alimentation en eau potable,e1f2c92a-32de-49e3-b37b-d5746adcfe76
pompier - Feux 2017,995,LOGOSDIS401 - Landes : Contour des feux de forêt supérieur à 5 ha,6bc7f293-b0ab-49ac-bb7f-305631c19fe8
sdis - Cisaillement,1104,LOGOSDIS64 - Modèle SDIS 64 (mini-fiche),d1ee3857-6f75-4457-8ded-4446ef326d6d
carmen - Site inscrit,1214,DREAL2 - Aquitaine : Cartographie dynamique CARMEN,628dcf43-47bb-44cf-8556-8714e1e13497
limites_admin - Masque département,1225,CD64 - Maisons du Département,371e73ce-7ff3-447a-840d-981a108ded05
eau - BCAE proposes zone 1,1301,ENSAP - PFE - Zone grise,5e25be57-94b9-4e58-b24a-89115ca4bbb2
formation_temp - Formation Département ALPC,1351,CD64 - Maisons du Département,371e73ce-7ff3-447a-840d-981a108ded05
pompier - Feux 2010,1379,LOGOSDIS401 - Landes : Contour des feux de forêt supérieur à 5 ha,6bc7f293-b0ab-49ac-bb7f-305631c19fe8
pompier - Feux 2011,1380,LOGOSDIS401 - Landes : Contour des feux de forêt supérieur à 5 ha,6bc7f293-b0ab-49ac-bb7f-305631c19fe8
pompier - Feux 2012,1381,LOGOSDIS401 - Landes : Contour des feux de forêt supérieur à 5 ha,6bc7f293-b0ab-49ac-bb7f-305631c19fe8
pompier - Feux 2013,1382,LOGOSDIS401 - Landes : Contour des feux de forêt supérieur à 5 ha,6bc7f293-b0ab-49ac-bb7f-305631c19fe8
pompier - Feux 2017,1385,LOGOSDIS401 - Landes : Contour des feux de forêt supérieur à 5 ha,6bc7f293-b0ab-49ac-bb7f-305631c19fe8
pompier - Feux 2015,1735,LOGOSDIS401 - Landes : Contour des feux de forêt supérieur à 5 ha,6bc7f293-b0ab-49ac-bb7f-305631c19fe8
ddpp - Centres de rassemblement,1833,PGB - Pays du Grand Bergeracois: Centres de Loisirs,032fb183-7967-49fc-89db-805f9d3f343e
ddpp - Elevages équidés,1859,CA64 - Pyrénées-Atlantiques : Elevages par commune,1973668e-5009-4c07-a7ae-e3a86c3c62db
pompier - Feux 2017,1893,LOGOSDIS401 - Landes : Contour des feux de forêt supérieur à 5 ha,6bc7f293-b0ab-49ac-bb7f-305631c19fe8
raster - BDorthoDCM 17 2010,14,IFN - IGN Raster (WMS),faf37a25-b17f-4b0f-bc70-952fa0d971ab
sidpc - Camping risques,19,LOGOSDIS401 - Landes : Identification des bâtiments localisés dans le cadre de la gestion des risques,753885cd-3463-46c4-946c-cd9520029526
limites_admin - Arrondissements,171,RAUDIN2 - France : Fonds Cartographiques Arrondissements 2008,04cbbb59-c886-4aa8-a5d7-47256f38dda3
