GeoServer,ID GeoServer,Cartogip,ID Cartogip
SRCE - EF Autoroutes ou ""type autoroutier"",FeatureTypeInfoImpl--1e4c652c:152fa292e35:-485e,bdtopo - Autoroutes,1248
SRCE_2014_EF_IT Autoroutes ou type ""autoroutier"",FeatureTypeInfoImpl-181e9ded:14366cedb7e:2fda,bdtopo - Autoroutes,1248
SRCE - Passages à faune - sept 2012,FeatureTypeInfoImpl--756c3c78:13afcdc327f:-22ff,rff - Passages à niveau,1604
ARS - Captages des Landes,FeatureTypeInfoImpl--1812fe21:13feca1dc3b:fb8,eau - Lagunes Landes,423
ASP - RPG 2010,FeatureTypeInfoImpl--66b5f798:13ab2251bcf:7f4e,telespazio - Probabilité de mortalité 2010,11
CG64 - AEP parcelles,FeatureTypeInfoImpl--25d11048:13b23cbf2dc:-2d44,cadastre - Parcelles,106
CG33 - ZPENS Parcelles,FeatureTypeInfoImpl-d69f80b:13d49cd4298:-5fa2,civb - Parcelles cad en vigne,1619
SRCE - OA Réservoirs de Biodiversité à préserver sous réserve de confirmation de leur intérêt,FeatureTypeInfoImpl-4d80d622:153a8be2757:-5265,pompier - Réservoirs,924
CG33 - ENS Parcelles,FeatureTypeInfoImpl-d69f80b:13d49cd4298:-7204,cadastre - Parcelles,106
Activités, hébergements et organismes - Accès Vélo,FeatureTypeInfoImpl--235b6150:150dc86d602:4fd8,sdis - Accès CH,1101
DREAL - PPR MVT,FeatureTypeInfoImpl--4ecb909f:15adcd21345:902,dreal - Enveloppes synthetiques (faible probabilité de crues),2
IGN - GeoFLA Commune,FeatureTypeInfoImpl--788790c3:148ad1aec70:-504c,geofla - Cantons,1588
GeoTransfert - Annotations géographiques du trait de côte,FeatureTypeInfoImpl-2245790e:1419c920d26:-3a00,pompier - Annotations,601
GIP ATGeRi - Bassins de vie,FeatureTypeInfoImpl-7a7bae0a:141b78e4b0c:-6f62,raster - Fond GIP,485
IGN - GeoFLA Département,FeatureTypeInfoImpl-42e50cb1:132d98cc15c:-76c4,geofla - Cantons,1588
Vue Aérienne IGN 2012 50cm Landes,CoverageInfoImpl-60c9b05c:14135123148:-2004,eau - Lagunes Landes,423
RFF - Tunnels,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d6a,projets_infrastructures - Pistes adaptées par RFF (juillet 2012),561
RTE - Pylones,FeatureTypeInfoImpl--64db1a4f:15a8f5b7695:-3e15,erdf - Poste de transformation RTE - ERDF,1158
SDIS 47 - ERP  Hotels,FeatureTypeInfoImpl--158b7952:14c4ba4b95f:-5501,pompier - SDIS47 - Signalements (>30 jours - Archives),371
SRCE - Co MOSO Landes,FeatureTypeInfoImpl--1349261:1431092c4c4:6086,eau - Lagunes Landes,423
SRCE - OA Réservoirs de Biodiversité à préserver,FeatureTypeInfoImpl-4d80d622:153a8be2757:-52f6,pompier - Réservoirs,924
SRCE - RB MOSO Landes,FeatureTypeInfoImpl-65def64e:153a3fa3fe1:-285f,eau - Lagunes Landes,423
SRCE - RB MOSO Landes à caractère temporaire (Klaus),FeatureTypeInfoImpl-65def64e:153a415ce51:3cf2,eau - Lagunes Landes,423
SRCE_2014_RB_MOSO Landes,FeatureTypeInfoImpl--1349261:14310b86ff0:-f52,eau - Lagunes Landes,423
SRCE - OA Réservoirs de Biodiversité sans objectif,FeatureTypeInfoImpl-4d80d622:153a8c77372:-4be4,pompier - Réservoirs,924
Urbanisme - Landes Habillages linéaires,FeatureTypeInfoImpl--69a2e1b0:1437243c08c:4455,eau - Lagunes Landes,423
Urbanisme - Landes Habillages ponctuels,FeatureTypeInfoImpl--69a2e1b0:14372484f82:-7a7b,eau - Lagunes Landes,423
Urbanisme - Landes Habillages surfaciques,FeatureTypeInfoImpl--69a2e1b0:14372484f82:-7a5f,eau - Lagunes Landes,423
ARS - Captages de la Gironde,FeatureTypeInfoImpl--1812fe21:13feca1dc3b:fb5,ars - Captages AEP (ARS),1637
ARS - Chirurgie (réservé ARS),FeatureTypeInfoImpl-59b62a1c:15047e8ccc2:7353,ars - Services de chirurgie,820
ARS - Médecine (réservé ARS),FeatureTypeInfoImpl-59b62a1c:1504780c7b3:1067,ars - Services de médecine,818
ARS - Néonatalogie (Réservé ARS),FeatureTypeInfoImpl-29107397:1504ca3bbd0:-97b,ars - Services de néonatalogie,828
CDC Estuaire - Zones Spéciales de Conservation,FeatureTypeInfoImpl-e2feea2:13cb534693d:-7ec9,coz - Zones de défenses,1748
ARS - Psychiatrie (réservé ARS),FeatureTypeInfoImpl-29107397:1504b94e0ea:3a0f,ars - Services de psychiatrie,513
ARS - Réanimation (Réservé ARS),FeatureTypeInfoImpl-29107397:1504bfcb2ce:-7f0b,ars - Services de réanimation,903
ARS - Surveillance continue (Réservé ARS),FeatureTypeInfoImpl-29107397:1504bfcb2ce:ebc,ars - Services de surveillance,832
AURBA - Hydrologie des zones d'activités,FeatureTypeInfoImpl-1f027e38:13c8e8c3c25:-5f8a,coz - Zones de défenses,1748
AURBA - Lots disponibles des zones d'activités,FeatureTypeInfoImpl-510f4e81:13c906090df:-7ffa,coz - Zones de défenses,1748
AURBA - Lots des zones d'activités,FeatureTypeInfoImpl-510f4e81:13c906090df:-7ff6,coz - Zones de défenses,1748
AUSONIUS - Langoiran Parcelles 1812,FeatureTypeInfoImpl--143cf329:134f53ad2c3:-226e,cadastre - Parcelles,106
AUSONIUS - Langoiran Parcelles 1853,FeatureTypeInfoImpl--143cf329:134f53ad2c3:-226c,cadastre - Parcelles,106
Parcelles propriétés de l'Etat,FeatureTypeInfoImpl--76c7d698:137e60cb194:7992,cadastre - Parcelles,106
DDTM40 - Emprise d'un plan d'eau douce,FeatureTypeInfoImpl-2fa548b8:13291b4bfc7:-7835,null - PLAN IGN,1140
CA Cote Basque Adour - Plan Local de l'Urbanisme,FeatureTypeInfoImpl-2245790e:1419d64a909:-49ce,null - PLAN IGN,1140
CA Cote Basque Adour - Plan Local de l'Habitat,FeatureTypeInfoImpl-2245790e:1419d4dc311:-4b0e,null - PLAN IGN,1140
Cadaujac - Niveau acoustique d’évaluation jour-soirée-nuit,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f02,rff - Passages à niveau,1604
Cadaujac - Niveau acoustique d’évaluation jour-soirée-nuit > 73DB,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f34,rff - Passages à niveau,1604
Cadaujac - Niveau acoustique d’évaluation nocturne > 65DB,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f48,rff - Passages à niveau,1604
Cadaujac - Zones AOC,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f18,coz - Zones de défenses,1748
CC Montesquieu - Points d'apport verre,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f2e,ddt - Points routiers,227
CC Montesquieu - Zones d'activités,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f1e,coz - Zones de défenses,1748
CDC Piémont Oloronais - Repérage Général Zonage,FeatureTypeInfoImpl-2245790e:1419d048044:179,cd33 - Zonage CRD,1733
IGN - Estompage,CoverageInfoImpl-1eb62fe:13267fa6b96:-7864,null - PLAN IGN,1140
CE24 - Zonage de prime à l'aménagement du territoire,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e98,cd33 - Zonage CRD,1733
SMBV des Lacs du Born - Zones humides effectives,FeatureTypeInfoImpl-6b25b570:152f4e8a74b:-388a,coz - Zones de défenses,1748
SMBV des Lacs du Born - Zones humides de l'arrière dune des pays de Born et de Buch,FeatureTypeInfoImpl--ed32812:14bfe3331b7:-5ec3,coz - Zones de défenses,1748
CG47 - Points de rejet des tations d'épuration,FeatureTypeInfoImpl--5738bcda:13cb7bf17f0:-7a05,ddt - Points routiers,227
CG 64 - Plan Départemental des Itinéraires de Promenade et de Randonnées,FeatureTypeInfoImpl-1efb5ae3:137edde9d3f:-6e91,null - PLAN IGN,1140
CG 64 - Liaisons entre sentiers du Plan Local de Randonnées,FeatureTypeInfoImpl-1efb5ae3:137edde9d3f:-6e8d,null - PLAN IGN,1140
Chambre agriculture 33 - Plan d'action territoriale Engranne,FeatureTypeInfoImpl-5c8f87e1:14407aa6100:1775,null - PLAN IGN,1140
CR Aqutaine - Points pose Estuaire Adour - Calcul des potentiels technico-économiques hydrolien,FeatureTypeInfoImpl-2913d3a8:14ae788d65c:71c,ddt - Points routiers,227
CR Aqutaine - Zones pose Estuaire Adour - Calcul des potentiels technico-économiques hydrolien,FeatureTypeInfoImpl-40b93b40:14ae3a76112:-4b10,coz - Zones de défenses,1748
CR Aqutaine - Zones pose Bassin Arcachon - Calcul des potentiels technico-économiques hydrolien,FeatureTypeInfoImpl-40b93b40:14ae42b46ba:6577,coz - Zones de défenses,1748
CR Aqutaine - Zones pose Dordogne - Calcul des potentiels technico-économiques hydrolien,FeatureTypeInfoImpl-2913d3a8:14ae79fbdaa:2531,coz - Zones de défenses,1748
CR Aqutaine - Zones pose Garonne - Calcul des potentiels technico-économiques hydrolien,FeatureTypeInfoImpl-2913d3a8:14ae7b6672d:32c7,coz - Zones de défenses,1748
CR Aqutaine - THD Zones blanches,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-77c7,coz - Zones de défenses,1748
SIRTAQUI - Activités,FeatureTypeInfoImpl--499dd7c8:1505c036c27:-4603,wms_externe - Zone d activités,1573
SIRTAQUI - Itinéraires,FeatureTypeInfoImpl--499dd7c8:1505c036c27:-4553,filiere_bois - Itinéraires des bois ronds,930
Commune de Mézin - Voirie à prévoir,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-385b,collecte - Voirie,909
Cadaujac - Niveau acoustique d’évaluation nocturne LN,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f2c,rff - Passages à niveau,1604
CDC Val d'Albret - Zonage POS de Vianne,FeatureTypeInfoImpl--3ce68516:141a7a870c9:-23f7,cd33 - Zonage CRD,1733
CE24 - Zones Activités Economiques,FeatureTypeInfoImpl--58a04374:13da4a3a13c:-4c70,coz - Zones de défenses,1748
SMBV des Lacs du Born - Zones humides prioritaires,FeatureTypeInfoImpl--3cb9736d:15607db193b:-378b,coz - Zones de défenses,1748
CG 64 - Plan local de randonnée,FeatureTypeInfoImpl-1efb5ae3:137edde9d3f:-6e93,null - PLAN IGN,1140
Commune de Mézin - Information sur la voirie à prévoir,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-c6a,collecte - Voirie,909
Commune de Mézin - Zones de glissements,FeatureTypeInfoImpl--3ce68516:141a7dacf99:-218e,coz - Zones de défenses,1748
DDTM 33 - Zonage défiscalisation de la loi Scellier,FeatureTypeInfoImpl--2e1400eb:133edec7535:-7e8e,cd33 - Zonage CRD,1733
DDTM40 - Zones agricoles défavorisées,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d94,coz - Zones de défenses,1748
DDTM40 - Zones de revitalisation rurale 1996,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d82,coz - Zones de défenses,1748
DILA - Services publics,FeatureTypeInfoImpl--14a5fc34:134d6347150:-7d52,ars - Services de dialyses,516
DRAAF - Zones agricoles défavorisées,FeatureTypeInfoImpl--57e63a5e:136cf12dcf2:-6c05,coz - Zones de défenses,1748
DRAC - Zones de protection archéologiques,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7f6d,coz - Zones de défenses,1748
DRAC - Plan de sauvegarde et de mise en valeur,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-7f6b,null - PLAN IGN,1140
DREAL - Barrages,FeatureTypeInfoImpl-5387e552:159ace84b51:693d,dreal - Enveloppes synthetiques (faible probabilité de crues),2
EPIDOR - Zones à Dominante Humide (Limousin),FeatureTypeInfoImpl--7c49cce1:1359a5c4ecf:-5a10,coz - Zones de défenses,1748
EPIDOR - Zones à Dominante Humide Dordogne,FeatureTypeInfoImpl--7c49cce1:1359a5c4ecf:-5eaa,coz - Zones de défenses,1748
DGPR - Plan Communal de Sauvegarde (PCS),FeatureTypeInfoImpl--2fa2561a:14fa7e9d44a:-6969,null - PLAN IGN,1140
GPMB - Epaves de zones,FeatureTypeInfoImpl-5b18e1b8:142bdaa1634:-877,coz - Zones de défenses,1748
IGN BDAdresse - Points Adresse,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d9a,ddt - Points routiers,227
SMEAG -  Points de franchissement et objectif 2012,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f9e,ddt - Points routiers,227
SMEAG -  Points d'accessibilité à l'eau,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7fb0,ddt - Points routiers,227
SMEAG -  Points d'atterissement: priorités et plan d'action,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f9c,ddt - Points routiers,227
SMEAG - Zones de protection des berges (végétale, enrochement…),FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7fa4,coz - Zones de défenses,1748
SMEAG -  Forêts alluviales: priorités et plan d'action,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7fa8,null - PLAN IGN,1140
SMEAG -  Plan d'action pour les ripisylves,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f96,null - PLAN IGN,1140
SRCE - Elements fragmentants en cours,FeatureTypeInfoImpl-69ccb048:13b6ad6bb3a:-2da8,eau - Cours eau réservés,914
SRCE - Zones urbanisées supérieures à 5 ha,FeatureTypeInfoImpl--1e4c652c:152fa3a0024:19a8,coz - Zones de défenses,1748
ARS - Captages de la Dordogne,FeatureTypeInfoImpl--1812fe21:13feca1dc3b:-17a8,ars - Captages AEP (ARS),1637
ARS - Captages des Pyrénées-Atlantiques,FeatureTypeInfoImpl--1812fe21:13feca1dc3b:fbb,ars - Captages AEP (ARS),1637
CDC Piémont Oloronais - AEP Canalisation,FeatureTypeInfoImpl-2245790e:1419cd6c249:-504f,tigf - Canalisation du réseau de distribution du gaz (TIGF),435
Chambre agriculture 64 - Elevages par commune,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7dca,ddpp - Elevages de bovins,1828
IGN - BDCarto Zone Occupation du Sol,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7dae,null - PLAN IGN,1140
ARS - Captages du Lot-et-Garonne,FeatureTypeInfoImpl--1812fe21:13feca1dc3b:7427,ars - Captages AEP (ARS),1637
Vue Aérienne 2012 50cm,CoverageInfoImpl--4ecb909f:15af581493a:-6175,null - Vue aérienne CUB 2008,134
IGN ADMIN EXPRESS - Arrondissement départemental,FeatureTypeInfoImpl--64db1a4f:15a93bcfd03:6bdc,null - PLAN IGN,1140
IGN ADMIN EXPRESS - Chef lieu,FeatureTypeInfoImpl--64db1a4f:15a9461dc1f:2eae,null - PLAN IGN,1140
IGN ADMIN EXPRESS - Commune,FeatureTypeInfoImpl--64db1a4f:15a93e2cc0f:-7a9e,null - PLAN IGN,1140
IGN ADMIN EXPRESS - Département,FeatureTypeInfoImpl--64db1a4f:15a93e2cc0f:-678f,null - PLAN IGN,1140
IGN ADMIN EXPRESS - EPCI,FeatureTypeInfoImpl--64db1a4f:15a93e2cc0f:-6671,null - PLAN IGN,1140
IGN ADMIN EXPRESS - Région,FeatureTypeInfoImpl--64db1a4f:15a93e2cc0f:-6513,null - PLAN IGN,1140
IGN - BDOrtho 40cm 2009,CoverageInfoImpl--69a27b9e:1574cb3ee78:3c83,null - PLAN IGN,1140
Vue Aérienne 2009 40cm,CoverageInfoImpl--69a27b9e:1574cff8838:66d7,null - Vue aérienne CUB 2008,134
Vue Aérienne IGN 2012 50cm Dordogne,CoverageInfoImpl-60c9b05c:14135123148:-4ec7,null - PLAN IGN,1140
Vue Aérienne IGN 2012 50cm Gironde,CoverageInfoImpl--88e5eb9:142e0d9c0b1:5896,null - PLAN IGN,1140
Vue Aérienne IGN 2012 50cm Lot-et-garonne,CoverageInfoImpl-60c9b05c:14135123148:-1fc0,null - PLAN IGN,1140
Vue Aérienne IGN 2012 50cm Pyrénées-Atlantiques,CoverageInfoImpl-60c9b05c:14135123148:-1e91,null - PLAN IGN,1140
Vue aérienne 2012 50cm,CoverageInfoImpl-5fc05bac:145efe203a5:-22d1,null - Vue aérienne CUB 2008,134
IGN - SCAN1000 N&B,CoverageInfoImpl-2760fd63:1439611f8f7:6cc5,null - PLAN IGN,1140
RFF - Pont-Rail,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d76,projets_infrastructures - Pistes adaptées par RFF (juillet 2012),561
SDIS 47 - ERP Plein air (PA),FeatureTypeInfoImpl-328c2f39:15336fff100:-345d,pompier - SDIS47 - SITAC,1496
SYSDAU - Terroir viticole à enjeu classé en espace naturel majeur,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7de6,null - Site classé,532
ENSAP Bordeaux - Travaux des étudiants,FeatureTypeInfoImpl-4921a1c2:157dc25785b:-257f,dfci - Dfci travaux,16
ADACL - Gestion des déchets,FeatureTypeInfoImpl--3e77d70f:141977de0f1:-5629,onf - ONF : Unités de gestion,1806
Installations de production hydraulique en 2014,FeatureTypeInfoImpl--32412c87:14eb5c19f39:-56a6,crpf - Pin taeda production,32
Installations de production solaire photovoltaïque en 2014,FeatureTypeInfoImpl--32412c87:14eb5c19f39:-5067,crpf - Pin taeda production,32
CA Cote Basque Adour - Ortho 2011 2,5m,CoverageInfoImpl-381b45bf:144f98e152b:-74d5,raster - BD ORTHO 2015 25cm,1716
AUDAP - Producteurs biologiques des Pyrénées-Atlantiques,FeatureTypeInfoImpl--526cedd4:143d44cfa20:8f,eau - Réservoirs biologiques,372
GIP ATGeRi - OCS 2009 - Simplifié,FeatureTypeInfoImpl--bc07016:1571eedbeb4:9f,ifn - Dégâts IFN 2009,359
CG 33 - Atelier pistes cyclables,FeatureTypeInfoImpl--2ac53333:14960b7f7e2:4146,cd33 - Zonage CRD,1733
EPIDROPT - Etat de la rypisylve V3,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ea2,eau - Cours eau tres bon etat,1058
EPIDROPT - Etat de la rypisylve V4,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7eb8,eau - Cours eau tres bon etat,1058
CR Aquitaine - Territoires de projet,FeatureTypeInfoImpl-19097143:15350c1b295:-2091,politiques_publiques - Innovation pour la compétitivité des entreprises et des territoires,467
EPIDROPT - Etat de la rypisylve V5,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7eae,eau - Cours eau tres bon etat,1058
CR Aquitaine - EPCI - Mars 2015,FeatureTypeInfoImpl-19088863:140f35c1596:-7018,null - 02-03 Mars - Ile de Ré,257
EPIDROPT - Etat de la rypisylve V5ro,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7eaa,eau - Cours eau tres bon etat,1058
Commune de Mézin - Bois,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-5212,insee - Population par commune 2007,222
Commune de Mézin - Zone Ai du PLU,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-b48,eau - Communes BCAE33 zone 1,1297
Commune de Mézin - Zone AUa du PLU,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-b41,eau - Communes BCAE33 zone 1,1297
Commune de Mézin - Zone AUb du PLU,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-b3c,eau - Communes BCAE33 zone 1,1297
Commune de Mézin - Zone AUx du PLU,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-b3a,eau - Communes BCAE33 zone 1,1297
Commune de Mézin - Zone Nh du PLU,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-b36,eau - Communes BCAE33 zone 1,1297
Commune de Mézin - Zone Ua du PLU,FeatureTypeInfoImpl--3ce68516:141a7dacf99:-21a7,eau - Communes BCAE33 zone 1,1297
Commune de Mézin - Zone Ub du PLU,FeatureTypeInfoImpl--3ce68516:141a7dacf99:-21a3,eau - Communes BCAE33 zone 1,1297
Commune de Mézin - Zone Ux du PLU,FeatureTypeInfoImpl--3ce68516:141a7dacf99:-2195,eau - Communes BCAE33 zone 1,1297
Commune de Mézin - Zone Uxi du PLU,FeatureTypeInfoImpl--3ce68516:141a7dacf99:-2193,eau - Communes BCAE33 zone 1,1297
DREAL-TRI-Ouvrages de protection,FeatureTypeInfoImpl--68c7c94:14d4813db0b:-2b0d,sidpc - Zone de protection,1927
EPIDROPT - Etat de la rypisylve V1,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ebe,eau - Cours eau tres bon etat,1058
EPIDROPT - Etat de la rypisylve V2,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ea0,eau - Cours eau tres bon etat,1058
GIP ATGeRi - OCS 2009 Extension,FeatureTypeInfoImpl--317096bc:15704fc460a:4e06,ifn - Dégâts IFN 2009,359
GIP ATGeRi - OCS 2009 - Petite échelle,CoverageInfoImpl--bc07016:1571ed9a7e4:-2946,ifn - Dégâts IFN 2009,359
GIP LITTORAL - OCS grande échelle 2009,FeatureTypeInfoImpl--31e593a4:138fecfaf42:-73d9,ifn - Dégâts IFN 2009,359
GPMB - Postes des quais,FeatureTypeInfoImpl-5b18e1b8:142bdaa1634:1fc,tigf - Postes de livraison (TIGF),436
Vue Aérienne Noir et Blanc 2009 40cm,CoverageInfoImpl-17928462:1343c2469d3:-7295,ifn - Dégâts IFN 2009,359
Vue Aérienne Infrarouge 2009 40cm Aquitaine,CoverageInfoImpl-17928462:1343c2469d3:-7584,ifn - Dégâts IFN 2009,359
RFF - Pont-route,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d74,projets_infrastructures - Pistes adaptées par RFF (juillet 2012),561
RFF - Sous-station électrique,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d64,erdf - Poste électrique,1157
RFF - Trafic TER,FeatureTypeInfoImpl--60870653:141bc392aa4:-4b97,projets_infrastructures - Pistes adaptées par RFF (juillet 2012),561
SDIS 47 - ERP Salles des Fêtes,FeatureTypeInfoImpl--158b7952:14c4ba4b95f:-5676,pompier - SDIS47 - SITAC,1496
SMEAG -  Gravières: activité en 1999,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7faa,ifn - Dégâts IFN 1999,237
SIBA - Ortho 2009 20cm,CoverageInfoImpl--16ec6ada:13673194d60:-5ddd,ifn - Dégâts IFN 2009,359
SMAVLOT - Etat des ripisylves en 2010,FeatureTypeInfoImpl-14757e89:141c6cacc4c:-3bf2,eau - Cours eau tres bon etat,1058
SMEAG -   Orientation de gestion des épis,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7fae,onf - ONF : Unités de gestion,1806
Emissions du CO2 en 2012,FeatureTypeInfoImpl--32412c87:14eb5c19f39:-5c6b,rpg - Parcelles PAC 2012,683
Emissions du N2O en 2012,FeatureTypeInfoImpl-50da95be:14ebb319442:159d,rpg - Parcelles PAC 2012,683
Emissions du Scope 1 en 2012,FeatureTypeInfoImpl--32412c87:14eb5c19f39:-5a2d,null - ZNIEFF 1,543
ALPI - Autres organismes adherents,FeatureTypeInfoImpl--5eb5aa40:14f414a44cd:-428f,eau - BD Carthage - Autres,446
DDTM33 - Bathymétrie passes Arcachon - 2014,CoverageInfoImpl-2ef72339:14a33bfe4fe:4d75,null - Scan25 2014,1169
Cadaujac - Zonages du PLU,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f74,null - Zonages des Landes,799
GIP ATGeRi - OCS 2000 - Petite échelle,CoverageInfoImpl--bc07016:1571dfcfdde:-1484,raster - Fond GIP,485
CDC Estuaire - Habitats naturels de la ZSC (Zones Spéciales de Conservation),FeatureTypeInfoImpl--60d2bb13:13cb4eacc01:-f88,sdis - Points eau naturels,1247
CE24 - Exploitations à vocation touristique,FeatureTypeInfoImpl--58a04374:13da4a3a13c:-4c64,null - SCAN25 Touristique,46
CR Aqutaine - THD Offre 2 méga,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-77e9,null - ZNIEFF 2,1762
Emissions des Scopes 1 et 2 en 2012,FeatureTypeInfoImpl--32412c87:14eb5c19f39:-593a,null - ZNIEFF 1,543
Emissions du CH4 en 2012,FeatureTypeInfoImpl--32412c87:14eb5c19f39:-5c8f,rpg - Parcelles PAC 2012,683
Commune de Mézin - Texte des zonages PLU,FeatureTypeInfoImpl--3ce68516:141a7dacf99:-229d,null - Zonages des Landes,799
DDTM 33 - Périmètres des SCOT,FeatureTypeInfoImpl--2e1400eb:133edec7535:-7e86,etudes - Périmètres d études,107
Banatic-GIP ATGeRi - EPCI,FeatureTypeInfoImpl-5679c4ee:135e78e7d22:9d2,insee - Population par EPCI (2007),1193
GIP ATGeRi - Balises littorales,FeatureTypeInfoImpl-12ecc7c3:142098dc6ed:-2237,raster - Fond GIP,485
GIP ATGeRi - Masque Région aquitaine,FeatureTypeInfoImpl--7b1a2e47:1511aee9bb2:4661,raster - Fond GIP,485
GIP ATGeRi - Impacts de foudre 2014,FeatureTypeInfoImpl--2917b27b:14fd023f59d:-5246,raster - Fond GIP,485
GIP ATGeRi - Remontés mécaniques,FeatureTypeInfoImpl-12ecc7c3:14208db36fc:5946,raster - Fond GIP,485
GIP ATGeRi - OCS 2000 Extension,FeatureTypeInfoImpl--16dc553b:15659e90e46:167a,raster - Fond GIP,485
GIP ATGeRi - OCS 2000 - Simplifié,FeatureTypeInfoImpl-319e43e6:156ea50447b:-2a2c,raster - Fond GIP,485
GIP LITTORAL - OCS grande échelle 2000,FeatureTypeInfoImpl--31e593a4:138fecfaf42:-7263,eau - Grande masse d'eau,913
PNRLG - Œuvres de la forêt d’art contemporain,FeatureTypeInfoImpl--39f1150e:152697fae62:508c,ocs_bdcarto - forêt,737
PNR LG - Patrimoine industriel,FeatureTypeInfoImpl--2aae7c6e:13542c0f87f:-6959,bdtopo - Bati industriel,1192
RFF - Passerelles,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d5e,projets_infrastructures - Pistes adaptées par RFF (juillet 2012),561
RFF - Trafic rapide et express,FeatureTypeInfoImpl--60870653:141bc392aa4:-4ba3,null - Scan25 express,593
SRCE  - Autres éléments Région Aquitaine,FeatureTypeInfoImpl--1349261:14310b86ff0:227,eau - BD Carthage - Autres,446
Urbanisme - Dordogne Informations linéaires,FeatureTypeInfoImpl--a228572:14855ccf5cb:-67c3,null - Informations des Landes,797
Urbanisme départemental - Informations ponctuels de la Dordogne,FeatureTypeInfoImpl--a228572:14855ccf5cb:-35a2,null - Informations des Landes,797
Urbanisme - Dordogne Informations surfaciques,FeatureTypeInfoImpl--a228572:14855ccf5cb:-3a31,null - Informations des Landes,797
Urbanisme - Dordogne Prescriptions linéaires,FeatureTypeInfoImpl--a228572:14855ccf5cb:-fbf,null - Prescriptions des Landes,634
Urbanisme - Dordogne Prescriptions ponctuels,FeatureTypeInfoImpl--a228572:14855ccf5cb:-f98,null - Prescriptions des Landes,634
Urbanisme - Dordogne Prescriptions surfaciques,FeatureTypeInfoImpl--a228572:14855ccf5cb:-f76,null - Prescriptions des Landes,634
Urbanisme - Gironde Informations linéaires,FeatureTypeInfoImpl--266e24e3:1485920429f:5379,null - Informations des Landes,797
Urbanisme - Gironde Informations ponctuels,FeatureTypeInfoImpl--266e24e3:148592967ca:-4f90,null - Informations des Landes,797
Urbanisme - Gironde Informations surfaciques,FeatureTypeInfoImpl--266e24e3:148592967ca:-4f3e,null - Informations des Landes,797
Urbanisme - Gironde Prescriptions linéaires,FeatureTypeInfoImpl--266e24e3:148592967ca:-48de,null - Prescriptions des Landes,634
Urbanisme - Gironde Prescriptions ponctuels,FeatureTypeInfoImpl--266e24e3:148592967ca:-4842,null - Prescriptions des Landes,634
Urbanisme - Gironde Prescriptions surfaciques,FeatureTypeInfoImpl--266e24e3:148592967ca:-47ee,null - Prescriptions des Landes,634
Urbanisme - Pyrénées-Atlantiques Informations linéaires,FeatureTypeInfoImpl-5b72bc98:144ab29b95e:5840,null - Informations des Landes,797
