Cartogip,ID Cartogip,GeoServer,ID GeoServer
dfci - Brulages diriges 2015,57,CR Aquitaine - Cantons 2015,FeatureTypeInfoImpl--52fb10a8:14c3174f0bb:-3557
telespazio - Foyers de mortalité juin 2015,90,CR Aquitaine - Cantons 2015,FeatureTypeInfoImpl--52fb10a8:14c3174f0bb:-3557
etudes - Périmètres d études,107,DDTM 33 - Périmètres des SCOT,FeatureTypeInfoImpl--2e1400eb:133edec7535:-7e86
bdtopo - Lim. Administratives,108,IGN - BDtopo - Pylones,FeatureTypeInfoImpl--3a85bcf:132cf3d3d67:-7b8e
telespazio - Mortalités juin 2015 v0,118,CR Aquitaine - Cantons 2015,FeatureTypeInfoImpl--52fb10a8:14c3174f0bb:-3557
telespazio - Probabilité de mortalité juin 2015,146,CR Aquitaine - Cantons 2015,FeatureTypeInfoImpl--52fb10a8:14c3174f0bb:-3557
telespazio - Probabilité exhaustive juin 2015,160,CR Aquitaine - Cantons 2015,FeatureTypeInfoImpl--52fb10a8:14c3174f0bb:-3557
bdtopo - routes fondGIP,214,IGN - BDtopo - Pylones,FeatureTypeInfoImpl--3a85bcf:132cf3d3d67:-7b8e
ppi - PPI Blaye - buffer 20km,232,GPMB - Chenal de Blaye,FeatureTypeInfoImpl-5b18e1b8:142bdaa1634:-8b2
ppi - PPI Blaye - buffer 10km,235,GPMB - Chenal de Blaye,FeatureTypeInfoImpl-5b18e1b8:142bdaa1634:-8b2
projets_infrastructures - Fuseaux d'études sept. 2012,298,BD Ortho 2012 NB 1m,CoverageInfoImpl-7738d5f9:1587334561f:-6f6c
pompier - Routes barrées (<=90jrs),330,IGN BD TOPO - Routes,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e24
collecte - Autre - lineaire,431,CA Grand Villeneuvois - Points de collecte,FeatureTypeInfoImpl--1555e0c2:13a2c2c28f3:1aa8
eau - BD Carthage - Autres,447,ALPI - Autres organismes adherents,FeatureTypeInfoImpl--5eb5aa40:14f414a44cd:-428f
exercice_operationnel - Coupures d'électricité ex 12 2012,460,BD Ortho 2012 NB 1m,CoverageInfoImpl-7738d5f9:1587334561f:-6f6c
bdtopo - Réseau routier,474,IGN - BDtopo - Pylones,FeatureTypeInfoImpl--3a85bcf:132cf3d3d67:-7b8e
patrimoine_culturel - Secteur sauvegardé,480,SDIS 64 - Secteur CIS,FeatureTypeInfoImpl-66e41bb3:13f52bcea4e:31e6
pompier - Numéro REE,537,RTE - Support du réseau de transport électrique aérien - Av Numéro,FeatureTypeInfoImpl--61be1724:14b3003c04e:-359e
bdtopo - Vegetation par classification,639,IGN - BDtopo - Pylones,FeatureTypeInfoImpl--3a85bcf:132cf3d3d67:-7b8e
pompier - Routes barrées (>30jrs),657,IGN BD TOPO - Routes,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e24
bdtopo - Lieux dits (BD Topo),693,IGN - BDtopo - Pylones,FeatureTypeInfoImpl--3a85bcf:132cf3d3d67:-7b8e
ocs_bdcarto - forêt,738,DREAL - Communes soumises au risque Feu de forêt,FeatureTypeInfoImpl--25674c34:158e41464a2:-701
ars - Services d'obstétrique,830,DILA - Services publics,FeatureTypeInfoImpl--14a5fc34:134d6347150:-7d52
dfci - Dégradations,842,ARDFCI - Contour des ASA de DFCI,FeatureTypeInfoImpl-6055af01:139f8af61b3:-2290
projets_infrastructures - Tracés LGV juillet 2012,951,BD Ortho 2012 NB 1m,CoverageInfoImpl-7738d5f9:1587334561f:-6f6c
projets_infrastructures - Franchissements à vérifier juillet 2012,959,BD Ortho 2012 NB 1m,CoverageInfoImpl-7738d5f9:1587334561f:-6f6c
collecte - Autre - surface,962,IGN BD TOPO - Surface eau,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e6a
projets_infrastructures - Etiquettes retablissements adaptes rff juillet 2012,994,BD Ortho 2012 NB 1m,CoverageInfoImpl-7738d5f9:1587334561f:-6f6c
wms_externe - Hydrographie Bd carthage,1022,Chambre agriculture 33 - Réseau hydrographie de la PAC,FeatureTypeInfoImpl-5c8f87e1:14407aa6100:6439
pompier - Routes barrées (<=30jrs),1041,IGN BD TOPO - Routes,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e24
bdtopo - Routes goudronnées,1188,IGN - BDtopo - Pylones,FeatureTypeInfoImpl--3a85bcf:132cf3d3d67:-7b8e
wms_externe - Test gwc,1253,Aquitaine - Prescription linéaire test,FeatureTypeInfoImpl-6e0d6d8:154f204990f:-46df
dfci - Autres postit dfci,1255,ALPI - Autres organismes adherents,FeatureTypeInfoImpl--5eb5aa40:14f414a44cd:-428f
pompier - Routes inondees DDTM,1322,IGN BD TOPO - Routes,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e24
dfci - Projets financés 2012,1326,BD Ortho 2012 NB 1m,CoverageInfoImpl-7738d5f9:1587334561f:-6f6c
carmen - Site classé,1327,SYSDAU - Terroir viticole à enjeu classé en espace naturel majeur,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7de6
dfci - Projets financés 2015,1350,CR Aquitaine - Cantons 2015,FeatureTypeInfoImpl--52fb10a8:14c3174f0bb:-3557
dfci - Brulages diriges 2012,1369,BD Ortho 2012 NB 1m,CoverageInfoImpl-7738d5f9:1587334561f:-6f6c
pompier - Routes barrées (>90jrs),1479,IGN BD TOPO - Routes,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e24
telespazio - Localisation probabilité de mortalité  sept. 2015,1499,CR Aquitaine - Cantons 2015,FeatureTypeInfoImpl--52fb10a8:14c3174f0bb:-3557
telespazio - Foyers de mortalité septembre 2015,1526,CR Aquitaine - Cantons 2015,FeatureTypeInfoImpl--52fb10a8:14c3174f0bb:-3557
telespazio - Probabilité de mortalité septembre 2015,1548,CR Aquitaine - Cantons 2015,FeatureTypeInfoImpl--52fb10a8:14c3174f0bb:-3557
wms_externe - Végétation,1560,EPIDROPT - Végétation aquatique vaq,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ea6
wms_externe - Bâtiments,1561,AURBA - Bâtiments des zones d'activités,FeatureTypeInfoImpl-1f027e38:13c8e8c3c25:-5f93
wms_externe - Administratif,1568,IGN BD TOPO - PAI administratif et militaire,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e8e
wms_externe - Hydrographie,1569,Chambre agriculture 33 - Réseau hydrographie de la PAC,FeatureTypeInfoImpl-5c8f87e1:14407aa6100:6439
wms_externe - Orographie,1570,IGN BD TOPO - PAI orographie,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e8a
wms_externe - Transport énergie,1571,SDIS 64 - PAI Transport,FeatureTypeInfoImpl--1e53a2c2:13f5775683c:-2764
wms_externe - Cadastre,1798,CC Montesquieu - Cadastre 2012 - Bâti,FeatureTypeInfoImpl-4e3547f4:13c6cc45535:-a3f
ppi - PPI - buffer 10km,1841,ARS - PPI 24 - Périmètres de protection immédiats des captages,FeatureTypeInfoImpl--1812fe21:13fed2fbc91:-706e
ppi - PPI - buffer 20km,1849,ARS - PPI 24 - Périmètres de protection immédiats des captages,FeatureTypeInfoImpl--1812fe21:13fed2fbc91:-706e
sidpc - Plans obligatoires,1895,SRCE  - RB obligatoires hors cours d'eau,FeatureTypeInfoImpl--4a30557a:13af28f792b:992
wms_externe - WMS-Raster-Géoportail - SPOT 2015,1915,CR Aquitaine - Cantons 2015,FeatureTypeInfoImpl--52fb10a8:14c3174f0bb:-3557
pompier - Configuration de la ZI,1970,EPIDOR - Bati ZI,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e1e
pompier - Configuration de la ZI,2006,EPIDOR - Bati ZI,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e1e
departement33 - ZPENS en Gironde,21,ARS - Captages de la Gironde,FeatureTypeInfoImpl--1812fe21:13feca1dc3b:fb5
crpf - Plan bois foret Gironde,294,ARS - Captages de la Gironde,FeatureTypeInfoImpl--1812fe21:13feca1dc3b:fb5
pompier - Zone tampon,357,CDC Sarlat Périgord Noir - Assainissement Tampon,FeatureTypeInfoImpl-21464d69:14ebf34b699:3799
sidpc - SIDPC 47 - Signalements,444,SDCI 47 - Branchements,FeatureTypeInfoImpl--7c49cce1:1359a5c4ecf:-4793
ars - Services d'hospitalisations à domicile,518,DILA - Services publics,FeatureTypeInfoImpl--14a5fc34:134d6347150:-7d52
projets_infrastructures - Topo (lignes),552,IGN BD TOPO - Gares,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e3a
02-06 Mars - Charron,554,CR Aquitaine - EPCI - Mars 2015,FeatureTypeInfoImpl-19088863:140f35c1596:-7018
eau - Liste 1 provisoire,561,SDIS 64 - Route 1,FeatureTypeInfoImpl-6c1054ec:147f930b30b:-5d1d
sidpc - Plans Communaux de Sauvegarde,607,DGPR - Plan Communal de Sauvegarde (PCS),FeatureTypeInfoImpl--2fa2561a:14fa7e9d44a:-6969
coz - Grande distribution,692,DDT 47 - Routes à Grande Circulation,FeatureTypeInfoImpl-4d526dfe:149f0c00e2c:7695
ocs_bdcarto - zone bâtie,722,IGN - BDCarto Zone Occupation du Sol,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7dae
ars - Services de soins de longue durée,831,DILA - Services publics,FeatureTypeInfoImpl--14a5fc34:134d6347150:-7d52
ars - Services de soins de suite et de réadaptation,832,DILA - Services publics,FeatureTypeInfoImpl--14a5fc34:134d6347150:-7d52
Parc National des Pyrenees,886,PNRLG - Paysages du parc,FeatureTypeInfoImpl--15d29641:15264af7c11:5ec5
pompier - Forages DFCI,896,ARDFCI - Contour des ASA de DFCI,FeatureTypeInfoImpl-6055af01:139f8af61b3:-2290
projets_infrastructures - Topo (labels),918,IGN BD TOPO - Gares,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e3a
ddtm47 - Ecluses 47,930,SDCI 47 - Stations,FeatureTypeInfoImpl--7c49cce1:1359a5c4ecf:-4783
projets_infrastructures - Topo (Polygones),997,IGN BD TOPO - Gares,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e3a
indicateurs_conso_fonciere - Zonages PLU/POS ou CC,1134,Cadaujac - Zonages du PLU,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f74
projets_infrastructures - Topo (Points),1206,IGN BD TOPO - Gares,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e3a
carmen - Parc national des Pyrénées,1237,APEM - Les refuges des pyrénées,FeatureTypeInfoImpl-7e125c65:133a1446f48:-7246
Implantation Fan zone,1353,Commune de Mézin - Zone Ai du PLU,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-b48
crpf - Placette ICE,1830,CRPF Aquitaine - Contour du PSG - Mai 2015,FeatureTypeInfoImpl--3ce68516:141a7ed191b:414a
ddpp - Centres de rassemblement,1833,SDIS - Centres de secours,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d5c
ddpp - Elevages de petits ruminants,1845,Chambre agriculture 64 - Elevages par commune,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7dca
telespazio - Localisation probabilité exhaustive octobre 2016,1877,SMEAG - Localisation des digues,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f98
crpf - Habitat naturel,2052,CA Cote Basque Adour - Etablissement Handicap Habitat,FeatureTypeInfoImpl-2245790e:1419d44a43e:-64bb
crpf - Pin maritime 0 à 5 ans,2058,CRPF Aquitaine - Contour du PSG - Mai 2015,FeatureTypeInfoImpl--3ce68516:141a7ed191b:414a
sidpc - Camping risques,19,SIRTAQUI - Aires de camping cars,FeatureTypeInfoImpl--499dd7c8:1505c036c27:-45e4
pompier - PK du dispositif littoral,113,SDIS 64 - PK route,FeatureTypeInfoImpl-66e41bb3:13f52bcea4e:-358
Zone de protection speciale,194,ARS - PPE 24 - Périmètres de protection éloignés des captages,FeatureTypeInfoImpl--1812fe21:13fece6373d:14ca
ocs_bdcarto - zone d'activité,197,IGN - BDCarto Zone Occupation du Sol,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7dae
limites_admin - Iris,204,PIGMA - Population iris 2009,FeatureTypeInfoImpl-186890ab:15a3cd2d1e6:-352c
limites_admin - Régions,209,DDTM40 - Petites régions agricoles,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d90
ddcspp - Elevage avicole / volaille,249,DDCSPP 47 - Elevages avicoles,FeatureTypeInfoImpl-48337e3e:150c7ccc759:2fb3
pompier - Signalements : Points,320,CA Grand Villeneuvois - Points de collecte,FeatureTypeInfoImpl--1555e0c2:13a2c2c28f3:1aa8
07 Mars - Noirmoutier,360,CR Aquitaine - EPCI - Mars 2015,FeatureTypeInfoImpl-19088863:140f35c1596:-7018
pompier - Crise hébergements,403,Activités, hébergements et organismes - Accès Vélo,FeatureTypeInfoImpl--235b6150:150dc86d602:4fd8
pompier - Zone de délestage,406,Commune de Mézin - Zone Ai du PLU,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-b48
05 Mars - Oléron-La Seudre/Charron,427,CR Aquitaine - EPCI - Mars 2015,FeatureTypeInfoImpl-19088863:140f35c1596:-7018
tigf - Canalisation du réseau de distribution du gaz (TIGF),436,TIGF - Canalisations,FeatureTypeInfoImpl-24a8bf94:13846bea89d:-7194
02-04 Mars - Aiguillon/Rochefort,532,CR Aquitaine - EPCI - Mars 2015,FeatureTypeInfoImpl-19088863:140f35c1596:-7018
ZNIEFF 1 modernisation,535,SDIS 64 - Route 1,FeatureTypeInfoImpl-6c1054ec:147f930b30b:-5d1d
projets_infrastructures - TIGF GIRLAND relevé besoins 18/09/2011,618,TIGF - Canalisations,FeatureTypeInfoImpl-24a8bf94:13846bea89d:-7194
pompier - Colonnes sèches,666,SRCE - Co MOSO Pelouses sèches,FeatureTypeInfoImpl--1349261:1431092c4c4:6094
eau - BD Carthage - permanents,708,BD ORTHO 47 - 2015,CoverageInfoImpl--4bbfe513:15789a5a242:1888
wms_externe - PLU 47,858,BD ORTHO 47 - 2015,CoverageInfoImpl--4bbfe513:15789a5a242:1888
02 Mars - Anse de l'Aiguillon,894,CR Aquitaine - EPCI - Mars 2015,FeatureTypeInfoImpl-19088863:140f35c1596:-7018
Directive Habitats - Natura 2000,907,GIP ATGeRi - OCS 2000 Extension,FeatureTypeInfoImpl--16dc553b:15659e90e46:167a
Directive Oiseaux - Natura 2000,908,GIP ATGeRi - OCS 2000 Extension,FeatureTypeInfoImpl--16dc553b:15659e90e46:167a
onf - ONF - Peuplements classés,932,SIRTAQUI - Meubles classés,FeatureTypeInfoImpl--499dd7c8:1505c036c27:-454c
projets_infrastructures - Points de rencontre et aires,1035,CA Grand Villeneuvois - Points de collecte,FeatureTypeInfoImpl--1555e0c2:13a2c2c28f3:1aa8
eau - BD Carthage - Intermittent,1061,BD ORTHO 47 - 2015,CoverageInfoImpl--4bbfe513:15789a5a242:1888
sdis_tdf - Tour de France 2014 PK course,1109,SDIS 64 - PK route,FeatureTypeInfoImpl-66e41bb3:13f52bcea4e:-358
raster - BDorthoDCM 09 2011,1224,CA Cote Basque Adour - Ortho 2011 2,5m,CoverageInfoImpl-381b45bf:144f98e152b:-74d5
eau - Identification erreurs zone 1,1300,SDIS 64 - Route 1,FeatureTypeInfoImpl-6c1054ec:147f930b30b:-5d1d
eau - BCAE proposes zone 1,1301,SDIS 64 - Route 1,FeatureTypeInfoImpl-6c1054ec:147f930b30b:-5d1d
carmen - Natura 2000 (habitats, faune, flore),1319,GIP ATGeRi - OCS 2000 Extension,FeatureTypeInfoImpl--16dc553b:15659e90e46:167a
carmen - Natura 2000 (oiseaux),1321,GIP ATGeRi - OCS 2000 Extension,FeatureTypeInfoImpl--16dc553b:15659e90e46:167a
dfci - Brulages diriges 2009,1367,GIP ATGeRi - OCS 2009 Extension,FeatureTypeInfoImpl--317096bc:15704fc460a:4e06
pompier - Signalements : Points,1481,CA Grand Villeneuvois - Points de collecte,FeatureTypeInfoImpl--1555e0c2:13a2c2c28f3:1aa8
rff - Points kilométriques,1601,CA Grand Villeneuvois - Points de collecte,FeatureTypeInfoImpl--1555e0c2:13a2c2c28f3:1aa8
wms_externe - WMS-Raster-Géoportail - BD PARCELLAIRE®,1613,BD ORTHO 47 - 2015,CoverageInfoImpl--4bbfe513:15789a5a242:1888
wms_externe - WMS-Raster-Géoportail - BD ORTHO®,1618,BD ORTHO 47 - 2015,CoverageInfoImpl--4bbfe513:15789a5a242:1888
admin_express - Régions,1708,DDTM40 - Petites régions agricoles,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d90
admin_express - Régions,1905,DDTM40 - Petites régions agricoles,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d90
reseau_routier - PK routier,1965,SDIS 64 - PK route,FeatureTypeInfoImpl-66e41bb3:13f52bcea4e:-358
crpf - Pin maritime 5 à 10 ans,2039,CRPF Aquitaine - Contour du PSG - Mai 2015,FeatureTypeInfoImpl--3ce68516:141a7ed191b:414a
crpf - Pin maritime 40 et +,2041,CRPF Aquitaine - Contour du PSG - Mai 2015,FeatureTypeInfoImpl--3ce68516:141a7ed191b:414a
crpf - Peuplements feuillus,2057,SRCE - Co Feuillus et forêts mixtes,FeatureTypeInfoImpl-5c3c0fbe:13ee3b701c3:-58df
Arreté de protection de Biotope,61,ARS - PPE 24 - Périmètres de protection éloignés des captages,FeatureTypeInfoImpl--1812fe21:13fece6373d:14ca
carmen - Parcs naturels régionaux,261,SIRTAQUI - Sites naturels,FeatureTypeInfoImpl--499dd7c8:1505c036c27:-44ce
Plan général UEFA 2016,273,CDC Piémont Oloronais - Repérage Général AEP,FeatureTypeInfoImpl-2245790e:1419d048044:140
Parcs naturels regionaux,369,SIRTAQUI - Sites naturels,FeatureTypeInfoImpl--499dd7c8:1505c036c27:-44ce
PHOTO AERIENNE France,392,SIRTAQUI - Piste cyclable VVV de France (Salies-De-Bearn-Escos),FeatureTypeInfoImpl--352f6934:14a0b80552c:4258
Arretes de protection de biotope,524,DREAL-TRI-Ouvrages de protection,FeatureTypeInfoImpl--68c7c94:14d4813db0b:-2b0d
ddtm47 - Terrains de camping,542,IGN BD TOPO - Terrains de sport (enseignement),FeatureTypeInfoImpl--47a78624:139dea10bac:-700c
dfci - Travaux financés - saisie ligne,682,ARDFCI - Contour des ASA de DFCI,FeatureTypeInfoImpl-6055af01:139f8af61b3:-2290
carmen - Parcs naturels régionaux,706,SIRTAQUI - Sites naturels,FeatureTypeInfoImpl--499dd7c8:1505c036c27:-44ce
dfci - Pistes forestières 40,841,ARDFCI - Contour des ASA de DFCI,FeatureTypeInfoImpl-6055af01:139f8af61b3:-2290
xynthia - Degats digues,851,SMEAG - Localisation des digues,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f98
dfci - Projets financés,856,ARDFCI - Contour des ASA de DFCI,FeatureTypeInfoImpl-6055af01:139f8af61b3:-2290
projets_infrastructures - Aménagements DFCI au 10-12-2012,982,ARDFCI - Contour des ASA de DFCI,FeatureTypeInfoImpl-6055af01:139f8af61b3:-2290
dfci - Projets financés 2011,1179,ARDFCI - Contour des ASA de DFCI,FeatureTypeInfoImpl-6055af01:139f8af61b3:-2290
carmen - Directive habitats,1185,EPIDOR - Habitats industries,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e16
dfci - Test saisie pistes,1226,ARDFCI - Contour des ASA de DFCI,FeatureTypeInfoImpl-6055af01:139f8af61b3:-2290
dfci - Brulages diriges,1275,ARDFCI - Contour des ASA de DFCI,FeatureTypeInfoImpl-6055af01:139f8af61b3:-2290
projets_infrastructures - Réseau divers (Labels),1284,CA Perigueux - Réseau haut débit,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7db8
dfci - Projets financés 2013,1348,ARDFCI - Contour des ASA de DFCI,FeatureTypeInfoImpl-6055af01:139f8af61b3:-2290
dfci - Projets financés 2014,1349,ARDFCI - Contour des ASA de DFCI,FeatureTypeInfoImpl-6055af01:139f8af61b3:-2290
dfci - Brulages diriges 2007,1365,ARDFCI - Contour des ASA de DFCI,FeatureTypeInfoImpl-6055af01:139f8af61b3:-2290
dfci - Brulages diriges 2008,1366,ARDFCI - Contour des ASA de DFCI,FeatureTypeInfoImpl-6055af01:139f8af61b3:-2290
dfci - Brulages diriges 2011,1368,ARDFCI - Contour des ASA de DFCI,FeatureTypeInfoImpl-6055af01:139f8af61b3:-2290
dfci - Brulages diriges 2013,1370,ARDFCI - Contour des ASA de DFCI,FeatureTypeInfoImpl-6055af01:139f8af61b3:-2290
dfci - Brulages diriges 2014,1371,ARDFCI - Contour des ASA de DFCI,FeatureTypeInfoImpl-6055af01:139f8af61b3:-2290
Plan général 1km UEFA 2016,1391,CDC Piémont Oloronais - Repérage Général AEP,FeatureTypeInfoImpl-2245790e:1419d048044:140
TRI - Hauteur eau - submertion marine moy,1393,Dreal - TRI - Communes,FeatureTypeInfoImpl-749b820c:14d29db9f86:-3f40
Plan SECU UEFA 2016,1426,CA Cote Basque Adour - Plan Local de l'Urbanisme,FeatureTypeInfoImpl-2245790e:1419d64a909:-49ce
dfci - Brulages diriges 2016,1465,ARDFCI - Contour des ASA de DFCI,FeatureTypeInfoImpl-6055af01:139f8af61b3:-2290
wms_externe - Réseau routier,1572,CA Perigueux - Réseau haut débit,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7db8
dfci - Projets financés 2016,1894,ARDFCI - Contour des ASA de DFCI,FeatureTypeInfoImpl-6055af01:139f8af61b3:-2290
dfci - Brulages diriges 2017,1908,ARDFCI - Contour des ASA de DFCI,FeatureTypeInfoImpl-6055af01:139f8af61b3:-2290
crpf - Pin maritime 10 à 40 ans,2059,CRPF Aquitaine - Contour du PSG - Mai 2015,FeatureTypeInfoImpl--3ce68516:141a7ed191b:414a
Pyramide France Raster,49,SIRTAQUI - Piste cyclable VVV de France (Salies-De-Bearn-Escos),FeatureTypeInfoImpl--352f6934:14a0b80552c:4258
sdis_tdf - Tour de France 2017 Etape 11 Ponctuel,102,AT Enseignement - Ponctuel,FeatureTypeInfoImpl-5fe8c5c8:139e31faf8e:-7ffd
ddt - Digues de protection des populations,440,SMEAG - Localisation des digues,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f98
eau - DCE - Forte présomption crs eau,463,Dreal-TRI-Hauteur eau Aléa Forte Proba-Debord,FeatureTypeInfoImpl-5a07631d:14d664b35cf:66a1
cadastre - Lim. Communales - IGN - BD Parcellaire,478,Cadastre - Communes (IGN BDParcellaire) Nov 2013,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-756b
projets_infrastructures - Tracé LGV SEA au 21 juin 2011,541,ASP - RPG 2011 Dept 24,FeatureTypeInfoImpl-d424538:14887ec5266:-692d
projets_infrastructures - Rétablissements LGV SEA au 05 07 2011,570,ASP - RPG 2011 Dept 24,FeatureTypeInfoImpl-d424538:14887ec5266:-692d
projets_infrastructures - Projet de murs,577,CR Aquitaine - Territoires de projet,FeatureTypeInfoImpl-19097143:15350c1b295:-2091
sentier_randonnee - PDIPR projet - itinéraire,581,CR Aquitaine - Territoires de projet,FeatureTypeInfoImpl-19097143:15350c1b295:-2091
politiques_publiques - Développer les TIC au service de la société de l'information,717,DRAC - Service d'Archives,FeatureTypeInfoImpl--15513d29:1338db5f360:-7bcb
sentier_randonnee - PDIPR projet - départ,872,CR Aquitaine - Territoires de projet,FeatureTypeInfoImpl-19097143:15350c1b295:-2091
pompier - Poteaux relais,926,Pays du Grand Bergeracois - Relais assistances maternelles,FeatureTypeInfoImpl-1bf44d9a:1492da8c2e3:-29ba
projets_infrastructures - Projet ouvrages hydrauliques,967,CR Aquitaine - Territoires de projet,FeatureTypeInfoImpl-19097143:15350c1b295:-2091
projets_infrastructures - Projet talus,969,CR Aquitaine - Territoires de projet,FeatureTypeInfoImpl-19097143:15350c1b295:-2091
projets_infrastructures - Projet de déviation 2x2voies,996,CR Aquitaine - Territoires de projet,FeatureTypeInfoImpl-19097143:15350c1b295:-2091
projets_infrastructures - Projet ouvrages art,999,CR Aquitaine - Territoires de projet,FeatureTypeInfoImpl-19097143:15350c1b295:-2091
projets_infrastructures - Tracés LGV 23 06 2011 CoPil,1025,ASP - RPG 2011 Dept 24,FeatureTypeInfoImpl-d424538:14887ec5266:-692d
projets_infrastructures - Tracés LGV 26 09 2011 CoPil,1040,ASP - RPG 2011 Dept 24,FeatureTypeInfoImpl-d424538:14887ec5266:-692d
crpf - CETEF Eclaircie,1151,CRPF Aquitaine - Contour du PSG - Mai 2015,FeatureTypeInfoImpl--3ce68516:141a7ed191b:414a
sentier_randonnee - Randonnée,1175,CG 64 - Plan local de randonnée,FeatureTypeInfoImpl-1efb5ae3:137edde9d3f:-6e93
projets_infrastructures - Tracés LGV 26 09 2011 CoPil,1279,ASP - RPG 2011 Dept 24,FeatureTypeInfoImpl-d424538:14887ec5266:-692d
Plan STADE UEFA 2016,1425,CA Cote Basque Adour - Plan Local de l'Urbanisme,FeatureTypeInfoImpl-2245790e:1419d64a909:-49ce
Mouvements de terrain BRGM,1741,DREAL - Communes soumises au risque Mvt de terrain,FeatureTypeInfoImpl--25674c34:158e41464a2:-508
crpf - Fomès/armillaire,293,CRPF Aquitaine - Contour du PSG - Mai 2015,FeatureTypeInfoImpl--3ce68516:141a7ed191b:414a
Terrains du Conservatoire du Littoral,367,IGN BD TOPO - Terrains de sport,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e52
xynthia - Estimées par le SDIS33,374,SDIS 33 - Atelier pistes cyclables,FeatureTypeInfoImpl-1099598a:14957031d40:172
ocs_bdcarto - culture / prairie,435,IGN BD TOPO - PAI culture loisirs,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7e7a
formation - test sn buffer,471,Aquitaine - Prescription linéaire test,FeatureTypeInfoImpl-6e0d6d8:154f204990f:-46df
xynthia - Après vérification terrain par le BRGM,529,PIGMA - Terrain de sport - 2015,FeatureTypeInfoImpl--60870653:141bb820e24:-4bed
xynthia - Basées sur témoignages sans vérifications terrain,843,PIGMA - Terrain de sport - 2015,FeatureTypeInfoImpl--60870653:141bb820e24:-4bed
rpg - Registre parcellaire graphique,845,IGN - BD Parcellaire 24 (raster),CoverageInfoImpl-27b64b81:13413b73026:b54
eau - Liste 2 provisoire,942,Emissions des Scopes 1 et 2 en 2012,FeatureTypeInfoImpl--32412c87:14eb5c19f39:-593a
carmen - Zone d'intérêt écologique (Znieff 2),1215,CG64 - SDAN - Ponits d'intérêt,FeatureTypeInfoImpl--30274150:144c1551c80:377a
carmen - Zone d'intérêt écologique (Znieff 1),1216,CG64 - SDAN - Ponits d'intérêt,FeatureTypeInfoImpl--30274150:144c1551c80:377a
wms_externe - Aléa mouvement de terrain - Couche de synthèse,1281,PIGMA - Terrain de sport - 2015,FeatureTypeInfoImpl--60870653:141bb820e24:-4bed
DDTM40 - Zonages urbanisme,1286,DDTM40 - Réseau territorial,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d8a
indicateurs_conso_fonciere - Bâtiments et equipements brut,1315,SIRTAQUI - Equipements de loisirs,FeatureTypeInfoImpl--499dd7c8:1505c036c27:-457c
carmen - Zone d'intérêt pour les oiseaux (ZICO),1328,CG64 - SDAN - Ponits d'intérêt,FeatureTypeInfoImpl--30274150:144c1551c80:377a
sdis40 - Grid saisie deci sdis40,1392,Saisie commentaires (surface),FeatureTypeInfoImpl-3426f983:13ab64124df:-24bc
Bordeaux metropole traffic,1394,DREAL - Trafic comptages BDX Metropole de 2011 à 2015,FeatureTypeInfoImpl--25674c34:158f3c52444:381e
politiques_publiques - Projets Feder sur la zone selectionnée,50,Commune de Mézin - Zone Ai du PLU,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-b48
pompier - Zone tampon (archives >30jrs).,112,Commune de Mézin - Zone Ai du PLU,FeatureTypeInfoImpl--3ce68516:141a7c87ec4:-b48
