GeoServer,ID GeoServer,GeoNetwork,ID GeoNetwork
CDC Piémont Oloronais - AS1 Péri Eloigné,FeatureTypeInfoImpl-2245790e:1419cd6c249:-2cb7,CCPIEMONT - Commune d'Oloron-Sainte-Marie : PLU (à contenu POS),e370954a-3d58-457a-8668-5c0508621c48
CR Aqutaine - THD Offre,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-77d7,Zones de glissements de terrain observés en 1938 sur la côte rocheuse aqutaine,E2_Interpretation_glissement_terrain_Zones
DRAC - Service d'Archives,FeatureTypeInfoImpl--15513d29:1338db5f360:-7bcb,CULTURE - Aquitaine : Services d'archives,83cfe2e9-b0a3-4f00-b56f-1a4a3c375bc0
Asso Du pin sur la planche - emprise axe de 20m,FeatureTypeInfoImpl--1ff25990:14204a38c0f:3731,GIP - Aquitaine : Emprise des Atlas cartographiques 1/25 000 eme,8377bbbc-a77c-466b-92a7-eb7c72eba68a
FD chasse 33 - Acquisition,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7de0,CHASSE33 - Gironde : Acquisition fondation,642843f1-393c-47d5-bcdd-a97a33a7bbda
GIP ATGeRi - Balises littorales,FeatureTypeInfoImpl-12ecc7c3:142098dc6ed:-2237,GIP - Landes : Carroyage 2 km,28e957e3-c4da-4941-9254-0ef5e1cb21b5
IGN - SCAN1000 N&B,CoverageInfoImpl-2760fd63:1439611f8f7:6cc5,IFN - Nouvelle Aquitaine : SCAN 1000® EXPRESS IGN,73e59044-b3ff-4db3-b57b-6b3a33d09352
SDIS 47 - ERP Salles des Fêtes,FeatureTypeInfoImpl--158b7952:14c4ba4b95f:-5676,LOGOSDIS471 - Lot-et-Garonne : Répartition des plots et bornes urbaines,fad07d81-51f7-4e15-8f03-6c8d901f77f7
SMEAG -  Falaises: hauteur, longueur et rive,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7fa2,SMEAG1 - SMEAG (WMS),94b93f75-2ebc-4980-a58e-c9294fb56c09
SMEAG - Localisation des digues,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f98,LOGOSDIS401 - Landes : Localisation des colonnes sèches dans le cadre de la défense incendie,7094e2e4-38e0-4be0-94e6-891e9af14d4a
SMEAG -  Gravières: activité en 1999,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7faa,SMEAG1 - SMEAG (WMS),94b93f75-2ebc-4980-a58e-c9294fb56c09
SMEAG -  Plantations de peupliers et de pommiers,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f94,SMEAG1 - SMEAG (WMS),94b93f75-2ebc-4980-a58e-c9294fb56c09
SMEAG -  Ripisylves et essences,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f92,SMEAG1 - SMEAG (WMS),94b93f75-2ebc-4980-a58e-c9294fb56c09
SRCE - Dalles Atlas,FeatureTypeInfoImpl--4ffbdc12:1532c8efba5:7ed8,SRCE - Aquitaine - étude trame écologique régionale,d426d48b-8100-40a8-a1a7-99ae64ecb906
SRCE_2014_RB_MOSO Landes,FeatureTypeInfoImpl--1349261:14310b86ff0:-f52,IFN - Landes : SCAN 50®,131832a7-edf8-4f3a-9e4e-86a30399453c
Urbanisme - Dordogne Habillages linéaires,FeatureTypeInfoImpl--a228572:14855bf2dd0:f37,DDT24 - Dordogne : Relief,a394d43c-b8bf-4c74-a36e-06b12db99af7
Urbanisme - Dordogne Prescriptions ponctuels,FeatureTypeInfoImpl--a228572:14855ccf5cb:-f98,DDT24 - Dordogne : Relief,a394d43c-b8bf-4c74-a36e-06b12db99af7
Urbanisme - Dordogne Zonages,FeatureTypeInfoImpl--a228572:14855ccf5cb:17c1,CRALPC - Les Lycées de Dordogne,12fa4754-67e0-4aa9-8b24-a341c94b226f
Urbanisme - Lot-et-Garonne Zonages,FeatureTypeInfoImpl--266e24e3:148595bbbc6:-6928,CRALPC - Les Lycées du Lot-et-Garonne,1876805d-abf4-4479-a364-5ade059b6c3c
Urbanisme - Pyrénées-Atlantiques Habillages linéaires,FeatureTypeInfoImpl-5b72bc98:144ab29b95e:-3875,APEM - Pyrénées-atlantiques : refuges,0e29106a-fc39-4cd2-b36f-2c824d5e5c67
Urbanisme - Pyrénées-Atlantiques Informations ponctuels,FeatureTypeInfoImpl-5b72bc98:144ab29b95e:59f2,APEM - Pyrénées-atlantiques : refuges,0e29106a-fc39-4cd2-b36f-2c824d5e5c67
Emissions du CH4 en 2012,FeatureTypeInfoImpl--32412c87:14eb5c19f39:-5c8f,SPA - Aquitaine : les S.P.A en 2012,70c4d751-c658-448d-8497-daaeaa0094e1
Emissions du CO2 en 2012,FeatureTypeInfoImpl--32412c87:14eb5c19f39:-5c6b,SPA - Aquitaine : les S.P.A en 2012,70c4d751-c658-448d-8497-daaeaa0094e1
Emissions du N2O en 2012,FeatureTypeInfoImpl-50da95be:14ebb319442:159d,SPA - Aquitaine : les S.P.A en 2012,70c4d751-c658-448d-8497-daaeaa0094e1
CDC Piémont Oloronais - AS1 Péri Raproché,FeatureTypeInfoImpl-2245790e:1419cd6c249:-2c01,CCPIEMONT - Commune d'Oloron-Sainte-Marie : PLU (à contenu POS),e370954a-3d58-457a-8668-5c0508621c48
CDC Piémont Oloronais - PLU Oloron-Sainte-Marie,FeatureTypeInfoImpl-8d8cbe6:137ba5f09c1:38fc,CCPIEMONT - Modèle Oloron Ste Marie,d2893c92-54a5-4d41-8b48-2902a4d06903
CR Aqutaine - THD Offre 10 méga,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-77eb,ENSAP - TPFE - La RD 10,0a8ce7aa-ef26-4ed5-944e-69cc01ebb71c
PCI vecteur 64 - Batiment (DDFIP 64),FeatureTypeInfoImpl-72e17f:14eb09bea46:-7e92,IFN - IGN Vecteur (WMS),25a3ac3b-f0a0-4027-9438-37625ad95ab2
PCI vecteur 64 - Parcelle (DDFIP 64),FeatureTypeInfoImpl-72e17f:14eb09bea46:-7df4,IFN - IGN Vecteur (WMS),25a3ac3b-f0a0-4027-9438-37625ad95ab2
PCI vecteur 64 - Section (DDFIP 64),FeatureTypeInfoImpl-72e17f:14eb09bea46:-7dd8,IFN - IGN Vecteur (WMS),25a3ac3b-f0a0-4027-9438-37625ad95ab2
Commissariat de Police Lot-et-Garonne,FeatureTypeInfoImpl--4ecb909f:15ad1288d87:4e46,CRALPC - Les Lycées du Lot-et-Garonne,1876805d-abf4-4479-a364-5ade059b6c3c
DDT 47 - pprn_inondation,FeatureTypeInfoImpl-4d526dfe:149f06d9cc6:24a8,DDT_47 - Lot-et-Garonne : PPR Inondation,ecf26603-fa4a-4dd9-8a09-045b15fb4cfc
DDTM40 - Aires géographiques IGP,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7d8e,DDTM40 - DDTM 40 (WMS),cbbd05a9-d603-40e9-8541-4b96b1cfb179
Dreal-TRI-Enjeu Patrimoine ponctuel-Subm,FeatureTypeInfoImpl--68c7c94:14d4755babb:77b0,CE24 - Dordogne : Patrimoine,e939f7a3-dc2d-478b-8eaf-3357ef7ac0a1
Dreal-TRI-Enjeu Réseaux de transport,FeatureTypeInfoImpl-19cebcef:14d2d8b462a:-c8,SMEGREG - AGHTM - Réseaux,5a37caa6-76ac-467d-bba1-ff4ac48119a2
Dreal-TRI-Enjeu Patrimoine ponctuel-Debord,FeatureTypeInfoImpl--68c7c94:14d472ce9fe:60da,CE24 - Dordogne : Patrimoine,e939f7a3-dc2d-478b-8eaf-3357ef7ac0a1
Dreal-TRI-Enjeu Patrimoine sites-Debord,FeatureTypeInfoImpl--68c7c94:14d476b9395:-1c25,CE24 - Dordogne : Patrimoine,e939f7a3-dc2d-478b-8eaf-3357ef7ac0a1
Dreal-TRI-Enjeu Patrimoine sites-Subm,FeatureTypeInfoImpl--68c7c94:14d476b9395:-1760,CE24 - Dordogne : Patrimoine,e939f7a3-dc2d-478b-8eaf-3357ef7ac0a1
DREAL-TRI-Ouvrages de protection,FeatureTypeInfoImpl--68c7c94:14d4813db0b:-2b0d,DREAL2 - Aquitaine : Zones de Protection,FR-120066022-MDLOT-4232
Dreal - TRI - Bati - Subm,FeatureTypeInfoImpl-749b820c:14d29c62d9d:25bb,DREAL2 - Aquitaine : Le transport de marchandises (nouvelle série) Quantité de marchandises (trafic international) sortantes tous modes de transport (rail, voies navigables, routes),121f998b-7a55-491b-92ab-7a2271b4964f
FD chasse 33 - ACCA et SCC,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7dd6,CHASSE33 - Gironde : ACCA et SC,ef414bc6-1103-4b67-b8c6-5c143f54669f
FD chasse 33 - Passages de cerfs,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7ddc,CHASSE33 - Gironde : passage des cerfs,4f09e301-78ba-499e-9a69-2d8f298628f0
FD chasse 33 - Passages de chevreuils,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7dce,CHASSE33 - Gironde : passage des chevreuils,584f7752-c909-4e67-9b01-f4ffb8fecf9f
FD chasse 33 - Passages de sangliers,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7dd2,CHASSE33 - Gironde : passage des sangliers,1e55f30a-7924-4c12-a6f3-4c5a302b78db
INOC - Toponymes Occitans,FeatureTypeInfoImpl-36b5020a:142943853a4:2c69,IFN - Aquitaine : BD CARTO® OCS Thème Toponymes - Version 3.1,6d32dc70-255b-49df-b116-982eddea6db6
AT Enseignement - Surfacique,FeatureTypeInfoImpl--9344b3a:137c7794b0c:-7d5f,LOGOSDIS64 - Pyrénées-Atlantiques: PAI sciences et enseignement,c0fb4dda-1c07-4393-9895-2b51efc0ef57
PNRLG - Balades et randonnées,FeatureTypeInfoImpl--39f1150e:1526889326c:a38,CE24 - Dordogne : circuits de randonnées équestres,3feb93bf-1ed5-4ce8-99b5-d13ca164ea33
Urbanisme - Lot-et-Garonne Habillages linéaires,FeatureTypeInfoImpl--266e24e3:148592967ca:72c8,CRALPC - Les Lycées du Lot-et-Garonne,1876805d-abf4-4479-a364-5ade059b6c3c
Urbanisme - Lot-et-Garonne Informations ponctuels,FeatureTypeInfoImpl--266e24e3:148592967ca:7557,CRALPC - Les Lycées du Lot-et-Garonne,1876805d-abf4-4479-a364-5ade059b6c3c
Urbanisme - Lot-et-Garonne Prescriptionss linéaires,FeatureTypeInfoImpl--266e24e3:148592967ca:7e28,CRALPC - Les Lycées du Lot-et-Garonne,1876805d-abf4-4479-a364-5ade059b6c3c
Urbanisme - Lot-et-Garonne Prescriptions ponctuels,FeatureTypeInfoImpl--266e24e3:148595bbbc6:-6aa9,CRALPC - Les Lycées du Lot-et-Garonne,1876805d-abf4-4479-a364-5ade059b6c3c
Emissions du CO2 en 2010 (source : ORECCA/ATMO POITOU-CHARENTES/LIMAIR),FeatureTypeInfoImpl--32412c87:14eb58b5b50:174b,Image aérienne 2010,5407c657-92d1-31b4-fd2e-d842aa10ccae
ALPI - Prestations aux adhérants,FeatureTypeInfoImpl-85deced:15187b4b383:3a8d,INSEE - Aquitaine : Bénéficiaires des prestations légales fin 2011,f2538992-a65a-4dab-a12e-7cd39374eb22
ALPI - EPCI Adherents,FeatureTypeInfoImpl--149c8014:14f44e3bf29:36b8,DDT24 - Dordogne : EPCI à fiscalité propre,faa17f18-86cb-4123-baca-7d82292beac8
ALPI - Prestations aux adhérents bis,FeatureTypeInfoImpl--41c42a6d:151681eb580:713b,INSEE - Aquitaine : Bénéficiaires des prestations légales fin 2011,f2538992-a65a-4dab-a12e-7cd39374eb22
CA Grand Dax - Arrêts Navette,FeatureTypeInfoImpl--6dc709cf:14d4db704a4:-54d9,CAGRANDDAX - Communauté d'Agglomération du Grand Dax  : Voirie communale et communautaire,metadonnee_voirie
CDC Piémont Oloronais - Repérage Général AEP,FeatureTypeInfoImpl-2245790e:1419d048044:140,CCPIEMONT - Commune de AGNOS : PLU,48955497-84f2-41e9-8c9c-4267392628f4
CDC Piémont Oloronais - Station de pompage,FeatureTypeInfoImpl-2245790e:1419d048044:2c0d,CCPIEMONT - SCOT du Piémont Oloronais,ec884fee-da9b-400f-b0a2-2ab2218ff401
SMBV des Lacs du Born - Lagunes,FeatureTypeInfoImpl--658a4c7:14bff20bba5:-cb4,PARC4 - PNR Landes de Gascogne : Habitats naturels de l'ENS ""Domaine d'Hostens et Lagunes du Gât-Mort"",2e7af7a6-5bcc-4d7c-911c-f721a291d288
DREAL - Vitesse de circulation 2015,FeatureTypeInfoImpl-69be8d:14ebabec22e:-7114,DREAL2 - Gest'Eau (WMS),d78b9062-cc38-48d0-a653-f7c26a23f5a6
DREAL - Vitesse de circulation 2013,FeatureTypeInfoImpl--5080ad91:14fbb46feca:2b1f,DREAL2 - Gest'Eau (WMS),d78b9062-cc38-48d0-a653-f7c26a23f5a6
DREAL - Vitesse de circulation 2014,FeatureTypeInfoImpl--25674c34:158fc844334:214b,DREAL2 - Gest'Eau (WMS),d78b9062-cc38-48d0-a653-f7c26a23f5a6
Dreal-TRI-Lits mineurs,FeatureTypeInfoImpl-1381bef0:14d704a8e6f:62cc,ENSAP - TPFE - Quand la campagne pictonne accueille un établissement pénitentiaire pour mineurs !,6afcbb0f-4fa7-4667-a987-d10ab9d6699c
GIP ATGeRi - OCS 2000 Extension,FeatureTypeInfoImpl--16dc553b:15659e90e46:167a,GIP - Modèle de métadonnée simplifié (mini-fiche),471ce16e-724b-47b8-8f5d-b61e79d55608
GIP ATGeRi - OCS 2009 Extension,FeatureTypeInfoImpl--317096bc:15704fc460a:4e06,GIP - Modèle de métadonnée simplifié (mini-fiche),471ce16e-724b-47b8-8f5d-b61e79d55608
SRCE - RB MOSO Landes,FeatureTypeInfoImpl-65def64e:153a3fa3fe1:-285f,SRCE - Aquitaine - étude trame écologique régionale,d426d48b-8100-40a8-a1a7-99ae64ecb906
Emissions du Scope 1 en 2012,FeatureTypeInfoImpl--32412c87:14eb5c19f39:-5a2d,Bassins de vie 2012 en Haute-Vienne,fr-120066022-jdd-b6c8c2fc-6e62-48ad-96b2-1a781ac595f0
DDT 47 - pprt_technologique,FeatureTypeInfoImpl-4d526dfe:149f0c00e2c:-16b2,DDT_47 - Lot-et-Garonne : PPR Technologiques,c597c3f7-291b-45fc-9a9a-6d0c5e95ef0b
CDC Piémont Oloronais - poste_relev_point,FeatureTypeInfoImpl--5d24cb91:137c9d21959:-4bd6,CCPIEMONT - Commune de Ledeuix : PLU,cad152e5-ea51-4d8a-99ba-57d56f3768fd
Chambre agri 40 - Réseau ASAH,FeatureTypeInfoImpl--2d7d61de:14de2b56fe5:b6a,IGECOM - Landes : Réseaux des ASAH,meta_reseaux_FDASAH40_CA40
Chambre agriculture 64 : Siège des exploitations en 2008,FeatureTypeInfoImpl-1ebfe66c:135e213352e:-4f64,RAUDIN2 - Aquitaine : Enquête 2010 sur les équipements et Usages des TIC dans les exploitations agricoles,da74ba13-d0e1-44f7-95ae-cc0ce5bb9f51
IGN - Zone Végétation (multithèmes),FeatureTypeInfoImpl-5809213e:13c8965d8ec:-48aa,ENSAP - PFE - Zone grise,5e25be57-94b9-4e58-b24a-89115ca4bbb2
PNRLG - La Leyre navigable,FeatureTypeInfoImpl--39f1150e:152697fae62:44e5,PARC4 - PNR Landes de Gascogne : Vues remarquables sur le Detla de la Leyre,a2d8d7bb-0ba9-4c08-9798-2712eb671032
SMAVLOT - Hôtel véloroute,FeatureTypeInfoImpl-14757e89:141c6cacc4c:-33fa,SMAVLOT - Pays de la Vallée du Lot 47: état des ripisylves - contrat de rivière Lot aval,d22c35fe-9d02-4827-ac6b-8d6f2bdeeb8e
SRCE - Co Milieux humides,FeatureTypeInfoImpl-5c3c0fbe:13ee3b701c3:-58d9,SRCE - Aquitaine - étude trame écologique régionale,d426d48b-8100-40a8-a1a7-99ae64ecb906
Parcelles propriétés de l'Etat,FeatureTypeInfoImpl--76c7d698:137e60cb194:7992,DDT24 - Dordogne : Périmètres des propriétés couvertes par un Plan Simplifié de Gestion (PSG),a67c3bd3-e718-4390-83cf-b6a92bfd704e
CA Cote Basque Adour -  Collèges et Lycées,FeatureTypeInfoImpl-2245790e:1419d44a43e:-64d4,CA_COTE_BASQUE_ADOUR - Communauté d’Agglomération Côte Basque Adour : Orthophotographie 2009,63e848c3-f0d9-4e23-88ec-6b0df3557dc2
Cadaujac - Défense incendie,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f14,CADAUJAC - Commune de Cadaujac : Texte règlementaire du PLU,494eeecb-2a5c-4f87-8bbd-31905851f9a9
CDC Piémont Oloronais - ep_sogreah_point,FeatureTypeInfoImpl--5d24cb91:137c9d21959:-4d8e,CCPIEMONT - Commune d'Oloron-Sainte-Marie : PLU (à contenu POS),e370954a-3d58-457a-8668-5c0508621c48
CDC Piémont Oloronais - eu_sogreah_point,FeatureTypeInfoImpl--5d24cb91:137c9d21959:-4cad,CCPIEMONT - Commune d'Oloron-Sainte-Marie : PLU (à contenu POS),e370954a-3d58-457a-8668-5c0508621c48
PIGMA - Croissance de la population par commune de 1968 à 2008,FeatureTypeInfoImpl-44687cb7:13615ef08a7:317,PIGMA - Service ATOM PLU,b9a35aca-3a7e-41e5-a563-93f532fedca2
GIP ATGeRi - OCS 2000 - Petite échelle,CoverageInfoImpl--bc07016:1571dfcfdde:-1484,GIP - Aquitaine : Cantons,7fe0d951-84d8-4895-b776-2f7055338083
GIP ATGeRi - OCS 2009 - Petite échelle,CoverageInfoImpl--bc07016:1571ed9a7e4:-2946,GIP - Aquitaine : Cantons,7fe0d951-84d8-4895-b776-2f7055338083
CG64 - SDAN - Ponits d'intérêt,FeatureTypeInfoImpl--30274150:144c1551c80:377a,Diversité procaryote de flores d'intérêt écologique en zone benthique côtière,ada28404-5d09-46c6-9b63-49fd2afd620c
PNR LG - Fontaines consacrées,FeatureTypeInfoImpl--2aae7c6e:13542c0f87f:-6cb1,PARC4 - PNR Landes de Gascogne : Fontaines Consacrees,d03dbc99-348b-42ed-ad12-fd87c6c1542d
PNRLG - Ferme du Grand Lartigue,FeatureTypeInfoImpl--4257e7f7:1529dc778d0:1d4,ENSAP - TPFE - L'architecture et le grand âge,e526570a-c828-4cc3-b8f2-579cbdf204f3
SMAVLOT - Chambres d'hotes,FeatureTypeInfoImpl-14757e89:141c6cacc4c:-3bfe,SMAVLOT - Pays de la Vallée du Lot 47: état des ripisylves - contrat de rivière Lot aval,d22c35fe-9d02-4827-ac6b-8d6f2bdeeb8e
SRCE_2014_Co Milieux humides,FeatureTypeInfoImpl--1349261:1431092c4c4:608c,CD64 - Micro-zones humides,8fb4b5dc-68d2-4f9e-946d-8b28ceb1a7f9
SRCE_2014_RB Milieux humides,FeatureTypeInfoImpl--1349261:14310b86ff0:-f9e,CD64 - Micro-zones humides,8fb4b5dc-68d2-4f9e-946d-8b28ceb1a7f9
SRCE - Co Système bocagers,FeatureTypeInfoImpl-5c3c0fbe:13ee3b701c3:-58ff,SRCE - Aquitaine - étude trame écologique régionale,d426d48b-8100-40a8-a1a7-99ae64ecb906
Parcellaire cadastral avec propriétaires,FeatureTypeInfoImpl-4349e99d:137e1492a6d:-7e26,RGE BD PARCELLAIRE ® IGN de 2011,3236a884-e292-2904-bd36-b18a469ea613
CDC Piémont Oloronais - Périmètre Imedia Projet,FeatureTypeInfoImpl-2245790e:1419cd6c249:-2c03,CCPIEMONT - Commune de Ledeuix : PLU,cad152e5-ea51-4d8a-99ba-57d56f3768fd
CDC Piémont Oloronais - Repérage Général Zonage,FeatureTypeInfoImpl-2245790e:1419d048044:179,CCPIEMONT - Commune de Bidos : PLU,230e4353-33ca-4307-bca2-d536b55aa6d6
CDC Piémont Oloronais - ep_sogreah_polyline,FeatureTypeInfoImpl--5d24cb91:137c9d21959:-4d5a,CCPIEMONT - Commune de Bidos : PLU,230e4353-33ca-4307-bca2-d536b55aa6d6
CDC Piémont Oloronais - eu_sogreah_polyline,FeatureTypeInfoImpl--5d24cb91:137c9d21959:-4c64,CCPIEMONT - Commune de Bidos : PLU,230e4353-33ca-4307-bca2-d536b55aa6d6
CDC Piémont Oloronais - refoul_sogreah_polyline,FeatureTypeInfoImpl--5d24cb91:137c9d21959:-4b64,CCPIEMONT - Commune de Bidos : PLU,230e4353-33ca-4307-bca2-d536b55aa6d6
CDC Piémont Oloronais - regard_ep_sogreah_point,FeatureTypeInfoImpl--5d24cb91:137c9d21959:-3395,CCPIEMONT - Commune de Bidos : PLU,230e4353-33ca-4307-bca2-d536b55aa6d6
CDC Piémont Oloronais - regard_eu_sogreah_point,FeatureTypeInfoImpl--5d24cb91:137c9d21959:-4b0d,CCPIEMONT - Commune de Bidos : PLU,230e4353-33ca-4307-bca2-d536b55aa6d6
CDC Piémont Oloronais - regard_un_sogreah_point,FeatureTypeInfoImpl--5d24cb91:137c9d21959:-4b0b,CCPIEMONT - Commune de Bidos : PLU,230e4353-33ca-4307-bca2-d536b55aa6d6
CDC Piémont Oloronais - unit_sogreah_polyline,FeatureTypeInfoImpl--5d24cb91:137c9d21959:-4ab3,CCPIEMONT - Commune de Bidos : PLU,230e4353-33ca-4307-bca2-d536b55aa6d6
Dreal-TRI-Etablissements installations sensibles - Debord,FeatureTypeInfoImpl-75428ea9:14d4242e6c2:-6f4c,Zones sensibles - Arrêté 2005,c8a26660-f70e-11da-96f2-00508bb83273
Dreal-TRI-Etablissements installations sensibles - Subm,FeatureTypeInfoImpl-75428ea9:14d43502664:6b23,Zones sensibles - Arrêté 2005,c8a26660-f70e-11da-96f2-00508bb83273
GIP ATGeRi - OCS 2000 Extension 24 - Bêta,FeatureTypeInfoImpl--5f51174f:1530efaf1b7:-1c29,GIP - Aquitaine : Cantons,7fe0d951-84d8-4895-b776-2f7055338083
GIP ATGeRi - OCS 2000 Extension 33 - Bêta,FeatureTypeInfoImpl--5f51174f:1530f039a13:-6a62,GIP - Aquitaine : Cantons,7fe0d951-84d8-4895-b776-2f7055338083
GIP ATGeRi - OCS 2000 Extension 40 - Bêta,FeatureTypeInfoImpl-3a9bdd1e:14fff9d0b16:-3703,GIP - Aquitaine : Cantons,7fe0d951-84d8-4895-b776-2f7055338083
GIP ATGeRi - OCS 2000 Extension 47 - Bêta,FeatureTypeInfoImpl--22d246a4:1523125f4b9:-3dc8,GIP - Aquitaine : Cantons,7fe0d951-84d8-4895-b776-2f7055338083
GIP ATGeRi - OCS 2000 Extension 64 - Bêta,FeatureTypeInfoImpl-3a9bdd1e:14fff9d0b16:4266,GIP - Aquitaine : Cantons,7fe0d951-84d8-4895-b776-2f7055338083
GIP ATGeRi - OCS 2009 Extension 24 - Bêta,FeatureTypeInfoImpl--5f51174f:1530f025739:bdf,GIP - Aquitaine : Cantons,7fe0d951-84d8-4895-b776-2f7055338083
GIP ATGeRi - OCS 2009 Extension 33 - Bêta,FeatureTypeInfoImpl--5f51174f:1530f0574d1:-323f,GIP - Aquitaine : Cantons,7fe0d951-84d8-4895-b776-2f7055338083
GIP ATGeRi - OCS 2009 Extension 40 - Bêta,FeatureTypeInfoImpl-3a9bdd1e:14fff9d0b16:3e3f,GIP - Aquitaine : Cantons,7fe0d951-84d8-4895-b776-2f7055338083
GIP ATGeRi - OCS 2009 Extension 47 - Bêta,FeatureTypeInfoImpl--22d246a4:1523118375a:602f,GIP - Aquitaine : Cantons,7fe0d951-84d8-4895-b776-2f7055338083
GIP ATGeRi - OCS 2009 Extension 64 - Bêta,FeatureTypeInfoImpl-3a9bdd1e:14fff8b08c9:5ae0,GIP - Aquitaine : Cantons,7fe0d951-84d8-4895-b776-2f7055338083
GIP ATGeRi - OCS évolution entre 2000 et 2009 Extension 24 - Bêta,FeatureTypeInfoImpl--5f51174f:1530ef1e470:75a5,GIP - Aquitaine : Cantons,7fe0d951-84d8-4895-b776-2f7055338083
GIP ATGeRi - OCS évolution entre 2000 et 2009 Extension 33 - Bêta,FeatureTypeInfoImpl--5f51174f:1530ef53444:-4545,GIP - Aquitaine : Cantons,7fe0d951-84d8-4895-b776-2f7055338083
GIP ATGeRi - OCS évolution entre 2000 et 2009 Extension 40 - Bêta,FeatureTypeInfoImpl-375d97f6:1500390e6c2:-3588,GIP - Aquitaine : Cantons,7fe0d951-84d8-4895-b776-2f7055338083
GIP ATGeRi - OCS évolution entre 2000 et 2009 Extension 47 - Bêta,FeatureTypeInfoImpl--22d246a4:1523138923a:-6bd9,GIP - Aquitaine : Cantons,7fe0d951-84d8-4895-b776-2f7055338083
GIP ATGeRi - OCS évolution entre 2000 et 2009 Extension 64 - Bêta,FeatureTypeInfoImpl-375d97f6:1500390e6c2:-348f,GIP - Aquitaine : Cantons,7fe0d951-84d8-4895-b776-2f7055338083
PNRLG - Sites de découvertes,FeatureTypeInfoImpl--39f1150e:152690b3e5b:338e,RAUDIN2 - Aquitaine : Recensement des sites web des domaines viticoles AOC 2009,6fcf0955-fb6f-4e3e-aa2a-21a35c839aac
SRCE - Co Multi sous-trames,FeatureTypeInfoImpl-4d80d622:153a95f4937:-2894,SRCE - Aquitaine - étude trame écologique régionale,d426d48b-8100-40a8-a1a7-99ae64ecb906
CA Cote Basque Adour - Hopitaux et Cliniques,FeatureTypeInfoImpl-2245790e:1419d44a43e:-20da,CA_COTE_BASQUE_ADOUR - Communauté d’Agglomération Côte Basque Adour : Orthophotographie 2009,63e848c3-f0d9-4e23-88ec-6b0df3557dc2
CC Montesquieu - Cadastre 2012 - Bâti,FeatureTypeInfoImpl-4e3547f4:13c6cc45535:-a3f,CCM - Communauté de Communes de Montesquieu : Arrêts de transports scolaires,49dc2086-2670-4c89-98b4-26c69b986a0b
CR Aqutaine - THD Offre 2 méga,FeatureTypeInfoImpl-1f9c8a93:133a71d23f1:-77e9,IFN - Aquitaine : SCAN 25® - Version 2,538560c2-be91-469c-a2b3-9ef0891560f8
SIRTAQUI - Piste cyclable VVV de France (Salies-De-Bearn-Escos),FeatureTypeInfoImpl--352f6934:14a0b80552c:4258,SIRTAQUI - Aquitaine : Campings,24465a6c-244f-4576-bc77-88295a698d7a
DDT 47 - Entités Paysagères,FeatureTypeInfoImpl-2ef72339:14a34f162e0:-7b3f,DDT_47 - Lot-et-Garonne : PPR Mouvements de terrain,0fc0437c-23a6-41dd-9634-c2b5356f1714
Dreal-TRI-Enjeu activités éco - Débord,FeatureTypeInfoImpl-75428ea9:14d4381d853:5478,SIRTAQUI2 - Aquitaine : Activités,2e526c0d-d702-46ca-8cb2-fcb85a8092fd
Dreal-TRI-Enjeu activités éco - Subm,FeatureTypeInfoImpl-75428ea9:14d438f8d83:-7d48,SIRTAQUI2 - Aquitaine : Activités,2e526c0d-d702-46ca-8cb2-fcb85a8092fd
PNRLG - Œuvres de la forêt d’art contemporain,FeatureTypeInfoImpl--39f1150e:152697fae62:508c,BXM - Ouvrage d’art de voirie sur La Cub,2f6af224-7919-4f3d-89d6-32c9f25a0f2f
SMAVLOT - Campings véloroute,FeatureTypeInfoImpl-14757e89:141c6cacc4c:-3c04,SMAVLOT - Pays de la Vallée du Lot 47: état des ripisylves - contrat de rivière Lot aval,d22c35fe-9d02-4827-ac6b-8d6f2bdeeb8e
SRCE - RB Milieux humides,FeatureTypeInfoImpl-69ccb048:13b6ad6bb3a:-6d4e,SRCE - Aquitaine - étude trame écologique régionale,d426d48b-8100-40a8-a1a7-99ae64ecb906
Cadaujac - Espaces boisés classés,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f1a,CADAUJAC - Commune de Cadaujac : Données isophones,f1ca3a14-445b-4b79-86c3-0cc8c6f31915
Cadaujac - Réseau d'eaux usées,FeatureTypeInfoImpl--3d639cb2:13285edbc12:-7f06,CADAUJAC - Commune de Cadaujac : Texte règlementaire du PLU,494eeecb-2a5c-4f87-8bbd-31905851f9a9
